,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
36,"That Way - Bonus Track","Lil Uzi Vert",12877328,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
37,"Stupid Love","Lady Gaga",12300045,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
38,"Sigues Con El","Dímelo Flow",12223806,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
39,"No Time To Die","Billie Eilish",12214574,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
40,"Yo Perreo Sola","Bad Bunny",11928765,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
41,"WHATS POPPIN","Jack Harlow",11866541,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
42,"After Hours","The Weeknd",11535615,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
43,"You should be sad",Halsey,11527455,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
44,"My Oh My (feat. DaBaby)","Camila Cabello",11366753,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
45,"RITMO (Bad Boys For Life)","Black Eyed Peas",11298895,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
46,Morado,"J Balvin",11216113,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
47,"Moral of the Story",Ashe,10942315,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
48,"High Fashion (feat. Mustard)","Roddy Ricch",10861309,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
49,Diosa,"Myke Towers",10112202,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
50,Tattoo,"Rauw Alejandro",10049275,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
51,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",10029556,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
52,"Ride It",Regard,9884008,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
53,"Baby Pluto","Lil Uzi Vert",9829732,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
54,"CITY OF ANGELS",24kGoldn,9681551,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
55,"Hola - Remix",Dalex,9541179,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
56,"lovely (with Khalid)","Billie Eilish",9523633,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
57,"hot girl bummer",blackbear,9266963,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
58,"Lose Control",MEDUZA,9174163,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
59,"I Don't Care (with Justin Bieber)","Ed Sheeran",9122456,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
60,"Pero Ya No","Bad Bunny",9075021,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
61,"Bean (Kobe) [feat. Chief Keef]","Lil Uzi Vert",9039518,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1
62,"Boss Bitch","Doja Cat",8814443,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
63,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",8746267,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
64,"To Die For","Sam Smith",8589657,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
65,"10,000 Hours (with Justin Bieber)","Dan + Shay",8539551,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
66,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",8528593,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
67,"Lucid Dreams","Juice WRLD",8448420,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
68,Yessirskiii,"Lil Uzi Vert",8374259,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1
69,"If the World Was Ending - feat. Julia Michaels","JP Saxe",8316157,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
70,"What A Man Gotta Do","Jonas Brothers",8241181,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
71,"Forever (feat. Post Malone & Clever)","Justin Bieber",8128820,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
72,"What If I Told You That I Love You","Ali Gatie",8117572,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
73,Keii,"Anuel AA",8088142,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
74,"I Love Me","Demi Lovato",8046963,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
75,"No Idea","Don Toliver",7907726,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
76,"Beautiful People (feat. Khalid)","Ed Sheeran",7876096,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
77,"Ballin' (with Roddy Ricch)",Mustard,7875773,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
78,"when the party's over","Billie Eilish",7817939,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
79,"HIGHEST IN THE ROOM","Travis Scott",7779418,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
80,"Lo Mein","Lil Uzi Vert",7695493,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
81,"Know Your Worth",Khalid,7563887,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
82,"A Tu Merced","Bad Bunny",7467083,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
83,"Me Gusta",Shakira,7449196,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
84,Muévelo,"Nicky Jam",7437789,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
85,Suicidal,"YNW Melly",7414237,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
86,WANNABE,ITZY,7369150,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
87,Bichiyal,"Bad Bunny",7338342,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
88,Shallow,"Lady Gaga",7329062,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
89,"Never Seen the Rain","Tones And I",7248384,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
90,"rockstar (feat. 21 Savage)","Post Malone",7193560,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
91,China,"Anuel AA",7190088,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
92,BOP,DaBaby,7171080,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
93,Lalala,Y2K,7162705,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
94,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",7075573,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
95,"Lose You To Love Me","Selena Gomez",7004930,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
96,"Watermelon Sugar","Harry Styles",6924413,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
97,"7 rings","Ariana Grande",6908892,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
98,"It's You","Ali Gatie",6897629,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
99,"Goodbyes (Feat. Young Thug)","Post Malone",6831987,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
100,Falling,"Harry Styles",6786222,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
101,Believer,"Imagine Dragons",6659890,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
102,"LA CANCIÓN","J Balvin",6627891,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
103,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",6608163,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
104,Cardigan,"Don Toliver",6586204,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
105,Happier,Marshmello,6576011,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
106,25/8,"Bad Bunny",6547479,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
107,Callaita,"Bad Bunny",6512954,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
108,SUGAR,BROCKHAMPTON,6488561,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
109,"Silly Watch","Lil Uzi Vert",6442451,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
110,Fantasias,"Rauw Alejandro",6417268,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
111,Soliá,"Bad Bunny",6399778,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
112,"Old Town Road - Remix","Lil Nas X",6362681,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
113,"No Judgement","Niall Horan",6344554,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
114,Skechers,DripReport,6324169,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
115,Ransom,"Lil Tecca",6290137,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
116,"In Your Eyes (feat. Alida)","Robin Schulz",6270430,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
117,"Go Stupid (feat. NLE Choppa & Mike WiLL Made-It)","Polo G",6255489,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
118,"Está Cabrón Ser Yo","Bad Bunny",6183206,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
119,Woah,"Lil Baby",6165672,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
120,"Hablamos Mañana","Bad Bunny",6105711,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
121,"No Me Conoce - Remix","Jhay Cortez",6093021,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
122,"Like That (feat. Gucci Mane)","Doja Cat",6086557,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
123,Medusa,"Jhay Cortez",6075612,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
124,ON,BTS,6062810,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
125,"Get You The Moon (feat. Snøw)",Kina,6038247,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
126,Lotus,"Lil Uzi Vert",6017103,https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX
127,"Feel Me","Selena Gomez",6011577,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
128,Wow.,"Post Malone",5996010,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
129,"Se Me Olvidó","Christian Nodal",5943325,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
130,SAD!,XXXTENTACION,5933625,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
131,"OUT WEST (feat. Young Thug)",JACKBOYS,5919050,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
132,"Lettre à une femme",Ninho,5895243,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
133,"Jocelyn Flores",XXXTENTACION,5869062,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
134,Bruises,"Lewis Capaldi",5866345,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
135,"Bohemian Rhapsody - Remastered 2011",Queen,5863900,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
136,"Without Me",Halsey,5806508,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
137,"SICKO MODE","Travis Scott",5795343,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
138,Sucker,"Jonas Brothers",5793363,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
139,"Fantasias - Remix","Rauw Alejandro",5783342,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
140,Robbery,"Juice WRLD",5782907,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
141,"How Do You Sleep?","Sam Smith",5724404,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
142,"Say You Won't Let Go","James Arthur",5651525,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
143,July,"Noah Cyrus",5640290,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
144,Blanco,"J Balvin",5603476,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
145,"Shape of You","Ed Sheeran",5596798,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
146,"Que Malo","Bad Bunny",5544180,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
147,"Leaders (feat. NAV)","Lil Uzi Vert",5496780,https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc
148,"XO Tour Llif3","Lil Uzi Vert",5486889,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
149,"Strawberry Peels (feat. Young Thug & Gunna)","Lil Uzi Vert",5468083,https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt
150,"Alone, Pt. II","Alan Walker",5455709,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
151,"La Zona","Bad Bunny",5440382,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
152,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,5415097,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
153,"Wassup (feat. Future)","Lil Uzi Vert",5415044,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD
154,"Una Vez","Bad Bunny",5411302,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
155,Moonlight,XXXTENTACION,5404664,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
156,"ocean eyes","Billie Eilish",5387014,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
157,"B.S. (feat. H.E.R.)","Jhené Aiko",5343699,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
158,"Moon Relate","Lil Uzi Vert",5324545,https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA
159,"Can We Kiss Forever?",Kina,5314606,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
160,"The Less I Know The Better","Tame Impala",5281594,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
161,Dior,"Pop Smoke",5256948,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
162,Heartless,"The Weeknd",5231528,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
163,"Black And White","Niall Horan",5204120,https://open.spotify.com/track/7rpNuuoMbid56XkDsx2FjE
164,goosebumps,"Travis Scott",5197614,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
165,"The Other Side (from Trolls World Tour)",SZA,5193927,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
166,"Make You Mine",PUBLIC,5175757,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
167,Maniac,"Conan Gray",5130810,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
168,"Whine Up","Nicky Jam",5130783,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
169,"Money In The Grave (Drake ft. Rick Ross)",Drake,5121172,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
170,"Dancing With A Stranger (with Normani)","Sam Smith",5104647,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
171,Perfect,"Ed Sheeran",5085326,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
172,"Good as Hell (feat. Ariana Grande)",Lizzo,5084413,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
173,"Better Now","Post Malone",5082429,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
174,"Lights Up","Harry Styles",5072145,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
175,Jangueo,"Alex Rose",5057070,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
176,"Ayy Macarena",Tyga,5046905,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
177,"Trap This Way (This Way)","Lil Uzi Vert",5043990,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL
178,"Sweet but Psycho","Ava Max",5034262,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
179,"Eastside (with Halsey & Khalid)","benny blanco",5023545,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
180,"Who (feat. BTS)",Lauv,5004752,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
181,Homecoming,"Lil Uzi Vert",4988839,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
182,"Hate Me (with Juice WRLD)","Ellie Goulding",4963955,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
183,"Piece Of Your Heart",MEDUZA,4957195,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
184,"Got The Guap (feat. Young Thug)","Lil Uzi Vert",4946997,https://open.spotify.com/track/1HF6P40Z7nfExGaB1Gk99v
185,"I Like Me Better",Lauv,4931199,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
186,Prices,"Lil Uzi Vert",4898167,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
187,"All of Me","John Legend",4891281,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
188,"I Can Show You","Lil Uzi Vert",4831405,https://open.spotify.com/track/0AhJag7VI8uFf3mJFsTwvf
189,"thank u, next","Ariana Grande",4831219,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
190,"I'm Sorry","Lil Uzi Vert",4818039,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
191,"Black Swan",BTS,4802069,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
192,"Bad Child","Tones And I",4787180,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
193,"Adicto (with Anuel AA & Ozuna)",Tainy,4785720,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
194,I.F.L.Y.,Bazzi,4781064,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
195,"Girls Like You (feat. Cardi B)","Maroon 5",4758806,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
196,<3,"Bad Bunny",4755477,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
197,"Higher Love",Kygo,4753432,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
198,"Bad Girls, Good Vibes",Ufo361,4752181,https://open.spotify.com/track/7IxGslFZA5QhgXbUsDmcjf
199,"Let Me Down Slowly","Alec Benjamin",4738930,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
200,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",4730891,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
