,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"No Me Conoce - Remix","Jhay Cortez",13436963,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
31,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",13256859,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
32,"Take Me Back to London (feat. Stormzy)","Ed Sheeran",13032576,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
33,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",12908205,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
34,Sucker,"Jonas Brothers",12871625,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
35,Lalala,Y2K,12567037,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
36,"It's You","Ali Gatie",12310004,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
37,"One Thing Right",Marshmello,12285586,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
38,"Old Town Road","Lil Nas X",12230013,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
39,"7 rings","Ariana Grande",12147299,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
40,"11 PM",Maluma,11734929,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
41,"The London (feat. J. Cole & Travis Scott)","Young Thug",11730917,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
42,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",11553707,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
43,"Higher Love",Kygo,11388164,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
44,"Con Altura",ROSALÍA,11070889,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
45,Shallow,"Lady Gaga",10945518,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
46,"Te Robaré","Nicky Jam",10760886,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
47,"Talk (feat. Disclosure)",Khalid,10684017,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
48,"No Guidance (feat. Drake)","Chris Brown",10617969,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
49,"SOS (feat. Aloe Blacc)",Avicii,10382149,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
50,"Calma - Remix","Pedro Capó",10145133,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
51,Happier,Marshmello,9920966,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
52,Rodeo,"Lil Nas X",9817101,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
53,Wow.,"Post Malone",9779238,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
54,"when the party's over","Billie Eilish",9732501,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
55,"Go Loko (feat. Tyga, Jon Z)",YG,9536625,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
56,"Rescue Me",OneRepublic,9466643,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
57,"Tal Vez","Paulo Londra",9191876,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
58,"Pa Mí - Remix",Dalex,9035354,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
59,"Post Malone (feat. RANI)","Sam Feldt",8990462,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
60,"lovely (with Khalid)","Billie Eilish",8984984,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
61,"Verte Ir","DJ Luian",8967763,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
62,"Put It All on Me (feat. Ella Mai)","Ed Sheeran",8921516,https://open.spotify.com/track/5T03itPFOPGGkvVPvPiyla
63,"Feels (feat. Young Thug & J Hus)","Ed Sheeran",8830186,https://open.spotify.com/track/1Bdptrvb7nQkq8kCw3siE9
64,Suge,DaBaby,8806001,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
65,"All Around The World (La La La)",R3HAB,8794586,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
66,"BLOW (with Chris Stapleton & Bruno Mars)","Ed Sheeran",8761496,https://open.spotify.com/track/7hvO2qCwJVZxiyoA7c9i5d
67,"Without Me",Halsey,8562475,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
68,"Old Town Road - Remix","Lil Nas X",8544359,https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm
69,"bury a friend","Billie Eilish",8369973,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
70,"Don't Call Me Up",Mabel,8360495,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
71,"1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)","Ed Sheeran",8285363,https://open.spotify.com/track/4vIKzWqtn44umal5jXq4wE
72,"Sweet but Psycho","Ava Max",8224472,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
73,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",8217403,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
74,"On A Roll","Ashley O",8186852,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
75,"Dancing With A Stranger (with Normani)","Sam Smith",8164613,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
76,"Pop Out (feat. Lil Tjay)","Polo G",8143639,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
77,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",8134979,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
78,"Only Human","Jonas Brothers",8113713,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
79,"Mother's Daughter","Miley Cyrus",8097933,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
80,Runaway,"Sebastian Yatra",8060443,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
81,"Mad Love",Mabel,8026940,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
82,"Find U Again (feat. Camila Cabello)","Mark Ronson",7943914,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
83,"Way To Break My Heart (feat. Skrillex)","Ed Sheeran",7898725,https://open.spotify.com/track/5d1rmWWF1725tnYjq6rMDB
84,HP,Maluma,7874703,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
85,"thank u, next","Ariana Grande",7807544,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
86,"I Don't Want Your Money (feat. H.E.R.)","Ed Sheeran",7714728,https://open.spotify.com/track/3FHXUqaUer9o231Je1zxIN
87,Easier,"5 Seconds of Summer",7711702,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
88,Heaven,Avicii,7704066,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
89,"Bohemian Rhapsody - Remastered 2011",Queen,7638840,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
90,"Shape of You","Ed Sheeran",7573563,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
91,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly",7571305,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
92,"Boy With Luv (feat. Halsey)",BTS,7511441,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
93,Cuaderno,Dalex,7465458,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
94,EARFQUAKE,"Tyler, The Creator",7454575,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
95,"The Git Up","Blanco Brown",7399763,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
96,"Eastside (with Halsey & Khalid)","benny blanco",7367702,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
97,"rockstar (feat. 21 Savage)","Post Malone",7351107,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
98,Ritual,Tiësto,7272179,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
99,Zombie,Samra,7199130,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
100,"High Hopes","Panic! At The Disco",7130892,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
101,Ela,Reynmen,7025162,https://open.spotify.com/track/2VUTPdW21gPVVTEmvdSwos
102,"Better Now","Post Malone",6913301,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
103,"i love you","Billie Eilish",6886651,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
104,Believer,"Imagine Dragons",6858622,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
105,"Que Mas Pues - Remix",Sech,6822440,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
106,"MIDDLE CHILD","J. Cole",6816776,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
107,"i'm so tired...",Lauv,6808023,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
108,"wish you were gay","Billie Eilish",6684392,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
109,"Let Me Down Slowly","Alec Benjamin",6633481,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
110,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",6611596,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
111,"Girls Like You (feat. Cardi B)","Maroon 5",6576619,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
112,"Here With Me",Marshmello,6546909,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
113,"Hate Me (with Juice WRLD)","Ellie Goulding",6539205,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
114,Perfect,"Ed Sheeran",6522359,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
115,"Contra La Pared","Sean Paul",6507293,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
116,"Si Supieras","Daddy Yankee",6488096,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
117,"3 Nights","Dominic Fike",6447943,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
118,"SICKO MODE","Travis Scott",6425697,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
119,"So Am I","Ava Max",6307279,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
120,Youngblood,"5 Seconds of Summer",6299287,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
121,Better,Khalid,6149008,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
122,"Good As Hell",Lizzo,6131781,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
123,"La Boca","Mau y Ricky",6098459,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
124,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",6080633,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
125,"break up with your girlfriend, i'm bored","Ariana Grande",6025569,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
126,"In My Mind",Dynoro,5943780,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
127,"Lucid Dreams","Juice WRLD",5943429,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
128,SAD!,XXXTENTACION,5923452,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
129,"MIA (feat. Drake)","Bad Bunny",5918960,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
130,"On My Way","Alan Walker",5911812,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
131,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,5793753,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
132,"Going Bad (feat. Drake)","Meek Mill",5785457,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
133,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,5743815,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
134,Paradise,Bazzi,5717240,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
135,"Si Se Da","Myke Towers",5705367,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
136,"Pure Water (with Migos)",Mustard,5670337,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
137,"Kill This Love",BLACKPINK,5654065,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
138,"Te Soñé De Nuevo",Ozuna,5634346,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa
139,"Don't Stop Me Now - Remastered 2011",Queen,5621712,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
140,2002,Anne-Marie,5577964,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
141,"Be Alright","Dean Lewis",5568776,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
142,"I Like Me Better",Lauv,5535728,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
143,Moonlight,XXXTENTACION,5445400,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
144,"I Like It","Cardi B",5442757,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
145,"you should see me in a crown","Billie Eilish",5441733,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
146,Thunder,"Imagine Dragons",5426228,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
147,Secreto,"Anuel AA",5375474,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
148,"Adan y Eva","Paulo Londra",5368594,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
149,Sanctuary,Joji,5334440,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
150,"Another One Bites The Dust - Remastered 2011",Queen,5313618,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
151,"Say You Won't Let Go","James Arthur",5285052,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
152,"Sanguine Paradise","Lil Uzi Vert",5273825,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
153,"Who Do You Love","The Chainsmokers",5189098,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
154,"Thing For You (With Martin Solveig)","David Guetta",5186062,https://open.spotify.com/track/0IhTEIjFaRt3B2NQYf9azQ
155,"Baila Baila Baila - Remix",Ozuna,5145928,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
156,"Time - Edit",NF,5106513,https://open.spotify.com/track/68Vm2W4oURsPV3121vUZgB
157,idontwannabeyouanymore,"Billie Eilish",5084033,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
158,"God's Plan",Drake,5037223,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
159,"Havana (feat. Young Thug)","Camila Cabello",5022136,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
160,"Baila Baila Baila",Ozuna,5011407,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
161,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,5000962,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
162,Photograph,"Ed Sheeran",4983567,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
163,"Murder On My Mind","YNW Melly",4951731,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
164,"Taste (feat. Offset)",Tyga,4929121,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
165,Africa,TOTO,4927781,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
166,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,4923437,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
167,"Jocelyn Flores",XXXTENTACION,4915520,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
168,"Shotta Flow (Feat. Blueface) [Remix]","NLE Choppa",4903038,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
169,"Body (feat. brando)","Loud Luxury",4902731,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
170,"Homicide (feat. Eminem)",Logic,4871123,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg
171,comethru,"Jeremy Zucker",4865859,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
172,Instagram,"Dimitri Vegas & Like Mike",4856495,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
173,Tilidin,"Capital Bra",4821178,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
174,"Por Eso Vine","Paulo Londra",4814751,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu
175,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",4795520,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
176,Desconocidos,"Mau y Ricky",4778641,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
177,"Lost In Japan","Shawn Mendes",4764755,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
178,"The Middle",Zedd,4762302,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
179,"ocean eyes","Billie Eilish",4756506,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
180,"Giant (with Rag'n'Bone Man)","Calvin Harris",4723369,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
181,"Jetzt rufst du an",Loredana,4694104,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo
182,Raffaello,Shindy,4664620,https://open.spotify.com/track/7GGhY0m7PZ408BYVXgXtjt
183,"Too Good At Goodbyes","Sam Smith",4646482,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
184,Closer,"The Chainsmokers",4639101,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
185,"Psycho (feat. Ty Dolla $ign)","Post Malone",4621825,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
186,"Wonderwall - Remastered",Oasis,4604947,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
187,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",4589950,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
188,"Something Just Like This","The Chainsmokers",4584816,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
189,"One Kiss (with Dua Lipa)","Calvin Harris",4577013,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
190,"Te Vi","Piso 21",4562391,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
191,"Under Pressure - Remastered 2011",Queen,4529577,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
192,"Every Breath You Take","The Police",4526969,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
193,"Vossi Bop",Stormzy,4514324,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
194,"Bad Liar","Imagine Dragons",4512253,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
195,"All of Me","John Legend",4503433,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
196,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",4500932,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
197,"SPIRIT - From Disney's ""The Lion King""",Beyoncé,4491520,https://open.spotify.com/track/1tC5WMSlsGDFfqnrquB1ty
198,"Treat You Better","Shawn Mendes",4490711,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
199,"Harder (with Bebe Rexha)","Jax Jones",4484835,https://open.spotify.com/track/5RgBnDtHKFHgtVdqabjGE3
200,"Look Back at It","A Boogie Wit da Hoodie",4465519,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
