,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
15,SICKO MODE,0.00513,0.834,0.73,0.0,0.124,-3.714,1,0.222,155.008,4,0.446,17878992,Global,2xLMifQCjDGFmkHkpNLD9h
16,Mistletoe,0.498,0.657,0.56,0.0,0.0794,-9.049,0,0.0467,161.993,4,0.854,17251299,Global,7xapw9Oy21WpfEcib2ErSA
17,Sweet but Psycho,0.0691,0.719,0.704,0.0,0.166,-4.724,1,0.0476,133.002,4,0.628,16978587,Global,25sgk305KZfyuqVBQIahim
18,Adan y Eva,0.323,0.767,0.709,0.0,0.0676,-4.47,1,0.336,171.993,4,0.72,16864067,Global,6FyRXC8tJUh863JCkyWqtk
19,Happier,0.191,0.687,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671,16757902,Global,2dpaYNEQHiRxtZbfNsse99
20,Driving Home for Christmas,0.328,0.497,0.661,0.000317,0.211,-9.047,1,0.0361,180.225,4,0.894,16575452,Global,3Z3QhZAZpqwZa1phsbQ3JZ
21,ZEZE (feat. Travis Scott & Offset),0.0521,0.861,0.603,0.0,0.0924,-5.788,0,0.176,98.043,4,0.504,16375869,Global,0FZ4Dmg8jJJAPJnvBIzD9z
22,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.881,0.603,0.321,0.0,0.34,-11.489,1,0.0599,143.104,4,0.844,16200996,Global,7inXu0Eaeg02VsM8kHNvzM
23,Going Bad (feat. Drake),0.259,0.889,0.496,0.0,0.252,-6.365,0,0.0905,86.003,4,0.544,15306298,Global,2IRZnDFmlqMuOrYOLnZZyc
24,Wow.,0.163,0.833,0.539,2.1e-06,0.101,-7.399,0,0.178,99.947,4,0.385,15076495,Global,6MWtB6iiXyIwun0YzU6DFP
25,White Christmas,0.673,0.317,0.158,0.353,0.338,-16.485,1,0.0381,130.503,3,0.247,15037910,Global,4so0Wek9Ig1p6CRCHuINwW
26,Feliz Navidad,0.534,0.485,0.857,0.0,0.347,-7.059,1,0.0442,148.749,4,0.963,14719120,Global,7taXf5odg9xCAZERYfyOkS
27,Calma - Remix,0.323,0.826,0.773,0.0,0.143,-4.218,0,0.0524,126.899,4,0.761,14509227,Global,5iwz1NiezX7WWjnCgY5TH4
28,Have Yourself A Merry Little Christmas,0.957,0.438,0.178,0.0,0.316,-9.402,1,0.0414,75.248,1,0.344,14168829,Global,1Qi2wh8fFgDV7tl4Sj3f2K
29,The Christmas Song (Merry Christmas To You),0.92,0.319,0.21,8.06e-05,0.138,-15.231,1,0.0341,78.696,4,0.209,13904191,Global,4PS1e8f2LvuTFgUs1Cn3ON
30,Underneath the Tree,0.0013,0.509,0.812,1.99e-05,0.214,-5.438,1,0.0537,159.876,4,0.689,13847187,Global,3nAp4IvdMPPWEH9uuXFFV5
31,Holly Jolly Christmas,0.865,0.647,0.465,0.0,0.0882,-8.308,1,0.0428,151.251,4,0.699,13826064,Global,6tjituizSxwSmBB5vtgHZE
32,imagine,0.374,0.714,0.474,0.0,0.106,-4.993,1,0.039,62.484,3,0.376,13588148,Global,0todbbT9g5uQGbeFCiBf2F
33,Mo Bamba,0.194,0.729,0.625,0.00986,0.248,-5.266,1,0.0315,146.034,4,0.261,13369689,Global,1xzBco0xcoJEDXktl7Jxrr
34,Sleigh Ride,0.403,0.529,0.772,2.21e-06,0.316,-7.013,1,0.0287,91.751,4,0.853,13204661,Global,5ASM6Qjiav2xPe7gRkQMsQ
35,Drip Too Hard (Lil Baby & Gunna),0.0852,0.897,0.662,0.0,0.534,-6.903,0,0.292,112.511,4,0.389,13119880,Global,78QR3Wp35dqAhFEc2qAGjE
36,A Holly Jolly Christmas - Single Version,0.579,0.683,0.375,0.0,0.076,-13.056,1,0.0303,140.467,4,0.888,12894523,Global,65Q2mv3UlVi9eO70OpsmSe
37,Arms Around You (feat. Maluma & Swae Lee),0.0302,0.703,0.723,2.06e-06,0.126,-5.45,0,0.0412,104.969,4,0.288,12784863,Global,2LskIZrCeLxRvCiGP8gxlh
38,Shallow,0.371,0.572,0.385,0.0,0.231,-6.362,1,0.0308,95.799,4,0.323,12416080,Global,2VxeLyX666F8uXCJ0dZF8B
39,Merry Christmas Everyone - Remastered,0.128,0.541,0.909,0.0,0.128,-3.101,1,0.0358,203.862,4,0.962,12268485,Global,2ISl1zekPsc26sUQpVt8UB
40,Let It Snow! Let It Snow! Let It Snow!,0.912,0.451,0.24,2.45e-06,0.175,-14.014,1,0.0351,134.009,4,0.701,12254899,Global,2uFaJJtFpPDc5Pa95XzTvg
41,a lot,0.0395,0.837,0.636,0.00125,0.342,-7.643,1,0.086,145.972,4,0.274,12225057,Global,2t8yVaLvJ0RenpXUIAC52d
42,Bohemian Rhapsody - Remastered 2011,0.288,0.392,0.402,0.0,0.243,-9.961,0,0.0536,143.883,4,0.228,12184109,Global,7tFiyTwD0nx5a1eklYtX2J
43,Jingle Bell Rock - Daryl's Version,0.613,0.666,0.841,0.0,0.113,-3.592,1,0.0312,128.706,4,0.84,12069322,Global,6pVW5LRWgeLaHudxauOTJU
44,Nothing Breaks Like a Heart (feat. Miley Cyrus),0.00987,0.601,0.794,1.36e-06,0.388,-5.844,0,0.0671,114.066,4,0.244,11700789,Global,27rdGxbavYJeBphck5MZAF
45,Santa Claus Is Coming to Town,0.785,0.594,0.389,0.0,0.0313,-7.109,1,0.0517,122.331,4,0.396,11673845,Global,5Ber68jZ7ytegr2UISEdb7
46,Eastside (with Halsey & Khalid),0.549,0.632,0.686,0.0,0.2,-7.665,0,0.243,89.949,4,0.329,11552955,Global,7FGq80cy8juXBCD2nrqdWU
47,SAD!,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,11533376,Global,3ee8Jmje8o58CHK66QrVC2
48,Fairytale of New York (feat. Kirsty MacColl),0.582,0.271,0.551,4.16e-05,0.256,-7.48,1,0.0457,78.111,4,0.428,11524009,Global,3VTNVsTTu05dmTsVFrmGpK
49,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,11492799,Global,285pBltuF7vW8TeWk8hdRR
50,Girls Like You (feat. Cardi B),0.568,0.851,0.541,0.0,0.13,-6.825,1,0.0505,124.959,4,0.448,11489430,Global,7fa9MBXhVfQ8P8Df9OEbD8
51,High Hopes,0.193,0.579,0.904,0.0,0.064,-2.729,1,0.0618,82.014,4,0.681,11274650,Global,1rqqCSm0Qe4I9rUvWncaom
52,when the party's over,0.979,0.498,0.104,7.86e-05,0.0895,-14.08,0,0.0621,124.001,3,0.205,11237783,Global,14JzyD6FlBD5z0wV5P07YI
53,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),0.76,0.724,0.276,0.0,0.116,-12.25,1,0.0599,112.874,4,0.718,11134259,Global,2pXpURmn6zC5ZYDMms6fwa
54,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,10994459,Global,7dt6x5M1jzdTEt8oCbisTK
55,monster,0.158,0.89,0.607,0.000228,0.118,-6.916,0,0.124,134.022,4,0.224,10766402,Global,2FUNBaa5DwItJtYEBgAblU
56,"Baby, It's Cold Outside (feat. Meghan Trainor)",0.738,0.583,0.572,0.0,0.266,-4.776,1,0.0366,113.998,4,0.684,10503742,Global,5Q2P43CJra0uRAogjHyJDK
57,Better,0.0765,0.596,0.552,0.334,0.104,-10.278,0,0.097,97.949,4,0.112,10463190,Global,6zeeWid2sgw4lap2jV61PZ
58,In My Mind,0.176,0.694,0.77,1.1e-05,0.118,-5.335,1,0.149,125.905,4,0.163,10414605,Global,0E9ZjEAyAwOXZ7wJC0PD33
59,Blue Christmas,0.9,0.465,0.27,0.00104,0.145,-16.661,1,0.0425,94.518,4,0.58,10363896,Global,3QiAAp20rPC3dcAtKtMaqQ
60,Christmas Lights,0.131,0.312,0.418,0.000679,0.0836,-9.146,1,0.0296,130.795,4,0.237,10336804,Global,4fzyvSu73BhGvi96p2zwjL
61,Ella Quiere Beber - Remix,0.265,0.751,0.665,0.0,0.0515,-3.083,1,0.124,95.239,4,0.698,10295485,Global,2cYnZNzFRFK0H7vSNxPsUq
62,Moonlight,0.556,0.921,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711,10182038,Global,0JP9xo3adEtGSdUEISiszL
63,My Only Wish (This Year),0.216,0.664,0.741,0.0,0.235,-7.399,1,0.0277,147.077,4,0.669,9690991,Global,1UQbxSOVbauPxaUh337GTx
64,Christmas (Baby Please Come Home),0.022,0.561,0.782,0.0,0.109,-7.444,1,0.0317,127.148,4,0.704,9519966,Global,3PIDciSFdrQxSQSihim3hN
65,Be Alright,0.697,0.553,0.586,0.0,0.0813,-6.319,1,0.0362,126.684,4,0.443,9496642,Global,3EPXxR3ImUwfayaurPi3cm
66,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,9448690,Global,58q2HKrzhC3ozto2nDdN4z
67,Step Into Christmas,0.0887,0.54,0.928,1.11e-05,0.314,-6.252,1,0.0337,140.419,4,0.796,9435165,Global,11P4sSu6BH2lAbWk1sL6cK
68,Vaina Loca,0.315,0.754,0.805,0.0,0.203,-4.249,1,0.0752,93.982,4,0.555,9420738,Global,48zFZh27QU5qsrBjn4C2FA
69,Leave Me Alone,0.107,0.792,0.743,0.0,0.183,-2.806,1,0.0851,150.024,4,0.742,9415151,Global,14mHfNsSHN0FbLftyjrV9g
70,whoa (mind in awe),0.653,0.735,0.525,0.918,0.101,-2.939,0,0.0441,160.147,4,0.369,9366040,Global,7pdF27mSDuPWhppnHAmWHa
71,Santa Baby,0.752,0.675,0.384,0.0,0.167,-7.12,1,0.045,86.953,4,0.415,9238070,Global,2SBr3MK1sdMs8IxdRcN6qz
72,Bad Liar,0.0722,0.383,0.637,0.0,0.368,-6.993,1,0.0703,177.913,4,0.0827,9213838,Global,2RSHsoi04658QL5xgQVov3
73,Santa Baby,0.0501,0.748,0.778,0.0,0.284,-5.752,1,0.137,95.989,4,0.777,9005692,Global,6YJdPrH3i2POzu7hdHIRrb
74,Run Rudolph Run - Single Version,0.812,0.681,0.715,9.43e-06,0.0777,-10.609,0,0.0912,152.132,4,0.957,8985226,Global,2pnPe4pJtq7689i5ydzvJJ
75,Wake Up in the Sky,0.00381,0.8,0.578,0.0,0.367,-5.144,0,0.0485,143.01,4,0.367,8936427,Global,2G1tXoGBaEMJ7FKGnkf6ud
76,rockstar (feat. 21 Savage),0.124,0.585,0.52,7.01e-05,0.131,-6.136,0,0.0712,159.801,4,0.129,8904945,Global,0e7ipj03S05BNilyu5bRzt
77,Winter Wonderland,0.833,0.452,0.366,0.0,0.0789,-14.152,0,0.0415,114.993,4,0.629,8886709,Global,4ricyQVd20UQde1jpXCSuJ
78,Solo de Mi,0.287,0.743,0.73,8.1e-05,0.0778,-4.314,0,0.125,179.972,4,0.15,8866394,Global,4uP3pUP18ennmz0tb3GphR
79,BAD!,0.0643,0.78,0.492,0.0313,0.174,-3.4,0,0.0671,143.983,4,0.374,8822502,Global,22An65gG31JLf9n18qjdhZ
80,BEBE,0.172,0.635,0.902,0.0,0.125,-3.559,1,0.109,102.063,4,0.286,8776415,Global,4KkUjFkcQvGvWekl8RATDn
81,Close To Me (with Diplo) (feat. Swae Lee),0.0954,0.575,0.758,0.0,0.394,-5.029,0,0.0618,144.107,4,0.493,8745536,Global,5JEx7HbmvHQQswJCsoo9rA
82,all my friends,0.171,0.713,0.62,1.16e-06,0.118,-4.513,1,0.0422,130.09,4,0.206,8706990,Global,4paAidoE8VAemwU4jgCc6l
83,Adictiva,0.291,0.788,0.771,5.62e-05,0.172,-3.206,0,0.0563,99.038,4,0.701,8680710,Global,6MJUCumnQsQEKbCy28tbCP
84,Promises (with Sam Smith),0.0119,0.781,0.768,4.91e-06,0.325,-5.991,1,0.0394,123.07,4,0.486,8531785,Global,5N5k9nd479b1xpDZ4usjrg
85,Thank God It's Christmas - Non-Album Single,0.214,0.296,0.421,0.0,0.232,-8.891,1,0.0285,83.425,5,0.335,8425680,Global,2xGO2UjzxeVQSIkyg98vck
86,God's Plan,0.0332,0.754,0.449,8.29e-05,0.552,-9.211,1,0.109,77.169,4,0.357,8402672,Global,6DCZcSspjsKoFjzjrWoCdn
87,Saturday Nights,0.606,0.551,0.44,3.02e-05,0.11,-8.559,1,0.0985,167.923,4,0.341,8349995,Global,5kfNriitmkNE8mUbZ7gbq8
88,KIKA,0.128,0.745,0.715,0.0,0.182,-3.368,0,0.245,94.513,4,0.342,8323738,Global,6Gy7rXB6Ku5vIWC7WGWsl3
89,In My Feelings,0.0589,0.835,0.626,6e-05,0.396,-5.833,1,0.125,91.03,4,0.35,8315785,Global,2G7V7zsVDxg1yRsu7Ew9RJ
90,Taste (feat. Offset),0.0236,0.884,0.559,0.0,0.101,-7.442,1,0.12,97.994,4,0.342,8245713,Global,5IaHrVsrferBYDm0bDyABy
91,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",0.362,0.357,0.668,1.37e-06,0.727,-8.444,1,0.0479,139.986,4,0.407,8151687,Global,6s2wpWPFPAgKg2LXxi1Oee
92,Ruin My Life,0.423,0.665,0.699,0.0,0.0969,-5.265,1,0.0578,124.896,4,0.585,8142016,Global,5tAa8Uaqr4VvA3693mbIhU
93,Santa Claus Is Coming To Town,0.277,0.696,0.564,0.000353,0.133,-10.803,1,0.0371,146.709,4,0.932,8115073,Global,4rMWDm28mERZcRPc1f3yir
94,Youngblood,0.0169,0.596,0.854,0.0,0.124,-5.114,0,0.463,120.274,4,0.152,8107855,Global,2iUXsYOEPhVqEBwsqP70rE
95,I'll Be Home,0.303,0.514,0.362,9.3e-06,0.104,-7.758,1,0.0263,84.767,4,0.301,8099281,Global,1hy6kKvsPbv7VTcllCuATC
96,lovely,0.934,0.351,0.296,0.0,0.095,-10.109,0,0.0333,115.284,4,0.12,8077108,Global,1NJcg626wLln4pGHpiV7mf
97,Imposible,0.122,0.786,0.764,0.0,0.102,-2.935,1,0.0798,90.979,4,0.913,7935224,Global,3ao3OVxHlb3C08vAaApUlm
98,Cuando Te Besé,0.307,0.772,0.732,5.14e-06,0.106,-3.713,0,0.213,100.048,4,0.295,7888930,Global,2XXMDz7SPZ4mSFN1PXfHUy
99,Money,0.00534,0.95,0.59,0.0,0.11,-6.508,0,0.29,130.003,4,0.219,7885954,Global,2GGMabyHXnJmjY6CXhhB2e
100,Kiss and Make Up,0.0557,0.675,0.729,0.0,0.189,-4.383,1,0.146,99.986,4,0.63,7853405,Global,13hvHEstJ4sNbzdroPrPI3
101,Jocelyn Flores,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0,0.242,134.021,4,0.437,7817886,Global,7m9OqQk4RVRkw9JJdeAw96
102,Startender (feat. Offset and Tyga),0.0235,0.736,0.622,0.0,0.151,-4.653,0,0.133,191.971,4,0.506,7782425,Global,0jAfdqv18goRTUxm3ilRjb
103,Santa's Coming for Us,0.0205,0.669,0.854,0.0,0.047,-4.486,1,0.0999,93.057,4,0.707,7685720,Global,3AlpkljBS1AU7HFVPms8K6
104,Benzema,0.485,0.783,0.692,0.0,0.12,-6.156,0,0.329,100.082,4,0.26,7634331,Global,7KPGeiXWDsGEvFK62wzU8E
105,Desconocidos,0.146,0.709,0.771,3.29e-06,0.249,-4.598,1,0.166,174.006,4,0.709,7571321,Global,0s5DNDV6LAKn2u2Ufa3VjQ
106,Hallelujah,0.454,0.322,0.377,0.0,0.338,-7.385,0,0.0356,118.669,4,0.366,7539143,Global,550rQQCGkrTzvp4SfpOPzx
107,Natural,0.217,0.704,0.611,0.0,0.0812,-6.112,1,0.0409,100.0,4,0.22,7489612,Global,2FY7b99s15jUprqC0M5NCT
108,Nonstop,0.0165,0.912,0.412,0.0126,0.104,-8.074,1,0.123,154.983,4,0.423,7461381,Global,0TlLq3lA83rQOYtrqBqSct
109,Bubalu,0.616,0.8,0.355,0.0,0.118,-10.47,0,0.0895,145.929,4,0.253,7377039,Global,7dNwJbsT0sg1le5kVugGJb
110,You Make It Feel Like Christmas (feat. Blake Shelton),0.0156,0.635,0.87,0.0,0.118,-4.291,0,0.04,93.0,4,0.912,7368449,Global,2OQ6a4CfUeYskpTTgyawyJ
111,Love Someone,0.172,0.538,0.409,0.0,0.11,-6.581,0,0.0505,171.838,4,0.265,7330664,Global,3id2EVGKc3eFAMn9nFnB0r
112,Santa Baby (with Henri René & His Orchestra),0.902,0.7,0.139,0.0,0.185,-12.346,1,0.0607,84.485,4,0.49,7324176,Global,1foCxQtxBweJtZmdxhEHVO
113,White Christmas (with Shania Twain),0.469,0.628,0.484,1.23e-05,0.126,-7.588,1,0.0319,63.476,4,0.642,7277652,Global,2gbCG4Rt9984UZ7Tc0dIFd
114,no tears left to cry,0.04,0.699,0.713,3.11e-06,0.294,-5.507,0,0.0594,121.993,4,0.354,7273590,Global,2qT1uLXPVPzGgFOx4jtEuo
115,What Christmas Means To Me,0.244,0.478,0.542,0.0,0.0839,-10.135,1,0.0367,167.486,4,0.821,7254737,Global,3h1EREJfCwyv6cG7CGak5d
116,One More Sleep,0.464,0.638,0.813,0.0,0.344,-3.849,1,0.0362,112.986,4,0.754,7224366,Global,78pn8k7RogKo2oxl0DyX6d
117,Another One Bites The Dust - Remastered 2011,0.112,0.933,0.528,0.312,0.163,-6.472,0,0.161,109.967,4,0.754,7146851,Global,5vdp5UmvTsnMEMESIF2Ym7
118,FEFE,0.088,0.931,0.387,0.0,0.136,-9.127,1,0.412,125.978,4,0.376,7091888,Global,4QIyEq7TcTdAcxjI2AFlAK
119,Reggaeton,0.0165,0.747,0.74,9.94e-05,0.101,-4.325,0,0.191,176.059,4,0.552,7073589,Global,2D3z17LBMJ2HEHeBFFjTLi
120,MALA,0.689,0.719,0.825,0.0,0.103,-3.627,0,0.0424,100.006,4,0.789,7054340,Global,0LQ1J0BCzA2qnAgp9MkkNE
121,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,7002549,Global,7qiZfU4dY1lWllzX7mPBI3
122,Te Boté - Remix,0.542,0.903,0.675,1.28e-05,0.0595,-3.445,0,0.214,96.507,4,0.442,6987273,Global,3V8UKqhEK5zBkBb6d6ub8i
123,Psycho (feat. Ty Dolla $ign),0.546,0.75,0.56,0.0,0.111,-8.094,1,0.105,140.06,4,0.459,6923105,Global,3swc6WTsr7rl9DqQKQA55C
124,Beautiful (feat. Camila Cabello),0.346,0.638,0.717,0.0,0.105,-4.722,1,0.0337,100.027,4,0.249,6836503,Global,4VUwkH455At9kENOfzTqmF
125,Let You Love Me,0.275,0.475,0.846,0.0,0.0824,-3.344,1,0.283,96.036,4,0.451,6788148,Global,5Fla3zyOCcIRqrDoKLU0DP
126,Rudolph The Red-Nosed Reindeer,0.919,0.478,0.201,0.0,0.0854,-16.768,1,0.0332,136.471,4,0.857,6712009,Global,2L9QLAhrvtP4EYg1lY0Tnw
127,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,6686628,Global,7ef4DlsgrMEH11cDZd32M6
128,Look Back at It,0.407,0.791,0.587,0.0,0.148,-5.075,0,0.0413,96.057,4,0.536,6671569,Global,3Ol2xnObFdKV9pmRD2t9x8
129,Happy Now,0.374,0.693,0.575,0.0,0.252,-6.998,1,0.0801,117.999,4,0.492,6662574,Global,14sOS5L36385FJ3OL8hew4
130,Believer,0.0622,0.776,0.78,0.0,0.081,-4.374,0,0.128,124.949,4,0.666,6600010,Global,0pqnGHJpmpxLKifKRmU6WP
131,Carol of the Bells,0.994,0.418,0.106,0.0292,0.179,-22.507,0,0.0448,46.718,4,0.8,6584520,Global,4tHqQMWSqmL6YjXwsqthDI
132,Amanece,0.437,0.79,0.631,0.0,0.158,-5.549,0,0.0425,94.039,4,0.889,6511554,Global,1LiN0Z98FkR1t0m8KmLcAH
133,idontwannabeyouanymore,0.737,0.483,0.412,0.0,0.116,-8.461,1,0.0402,170.163,3,0.247,6497405,Global,40T5GIqQ1CegGm2PTEl8Bu
134,Christmas (Baby Please Come Home),0.395,0.325,0.759,0.000362,0.0773,-7.146,1,0.053,126.627,4,0.36,6495386,Global,6bNuwzORFWORu9Ym7dBCPl
135,Falling Down - Bonus Track,0.0175,0.669,0.574,0.00294,0.146,-6.442,0,0.0286,120.013,4,0.273,6453450,Global,4jvjzW7Hm0yK4LvvE0Paz9
136,Don't Stop Me Now - Remastered 2011,0.0475,0.559,0.868,0.000176,0.776,-5.276,1,0.17,156.295,4,0.609,6406947,Global,5T8EDUDqKcs6OSOwEsfqG7
137,Armed And Dangerous,0.186,0.736,0.67,0.0,0.114,-6.702,1,0.311,130.032,4,0.845,6382207,Global,5wujBwqG7INdStqGd4tRMX
138,Joy To The World,0.818,0.553,0.337,0.0,0.113,-10.334,1,0.03,101.918,4,0.662,6380968,Global,1VuAamHM7P3VQQEXYGG3Uu
139,breathin,0.0211,0.568,0.656,1.37e-05,0.213,-5.413,1,0.0433,100.049,4,0.364,6380295,Global,4OafepJy2teCjYJbvFE60J
140,can't leave without it,0.111,0.872,0.591,0.0,0.144,-6.952,0,0.359,131.982,4,0.696,6359713,Global,0hPLZrnDgtKxrym1BHjDhd
141,"Merry Christmas, Happy Holidays",0.104,0.643,0.939,0.0,0.881,-3.967,1,0.0463,104.999,4,0.756,6340719,Global,15coTBAzEN1bOeipoNDZAR
142,Ya No Tiene Novio,0.048,0.632,0.832,0.0,0.0705,-1.948,0,0.154,182.184,4,0.784,6307885,Global,7uQmJ1jgNzBpATSoWKSPFu
143,I Love It (& Lil Pump),0.0114,0.901,0.522,0.0,0.259,-8.304,1,0.33,104.053,4,0.329,6306643,Global,4S8d14HvHb70ImctNgVzQQ
144,I'll Be Home for Christmas,0.934,0.282,0.101,5.05e-05,0.159,-14.657,1,0.0315,83.13,4,0.141,6301385,Global,0tXPhc8LvM4dPvoRwI66XQ
145,Solo (feat. Demi Lovato),0.0357,0.74,0.622,4.85e-05,0.356,-4.608,0,0.0446,104.966,4,0.556,6298347,Global,3NuK5xMlSlB6K2Qp16zf3h
146,changes,0.883,0.669,0.308,0.0,0.0984,-10.068,1,0.029,64.934,4,0.52,6221903,Global,7AFASza1mXqntmGtbxXprO
147,Do You Hear What I Hear?,0.891,0.489,0.328,0.00038,0.307,-10.892,1,0.0261,100.83,4,0.405,6211929,Global,4EZUcj7c8n9pWIwHqN0DoH
148,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,6206692,Global,0tgVpDi06FyKpA1z0VMD4v
149,2002,0.0372,0.697,0.683,0.0,0.137,-2.881,0,0.117,96.133,4,0.603,6177519,Global,2BgEsaKNfHUdlh97KmvFyo
150,Winter Wonderland,0.769,0.648,0.228,0.0,0.0983,-12.335,1,0.0454,125.526,4,0.503,6175003,Global,5VEuraNSVxMTzDTtrmL3lQ
151,"Baby, It's Cold Outside",0.882,0.469,0.196,0.0,0.0513,-16.093,1,0.0571,130.036,3,0.537,6152964,Global,4MrfQL4TYQXJBlZYpAHTuE
152,God is a woman,0.0233,0.602,0.658,6e-05,0.237,-5.934,1,0.0558,145.031,4,0.268,6144472,Global,5OCJzvD7sykQEKHH7qAC3C
153,IDGAF,0.0403,0.836,0.544,0.0,0.0824,-5.975,1,0.0943,97.028,4,0.51,6057938,Global,76cy1WJvNGJTj78UqeA5zr
154,Rewrite The Stars (with James Arthur & Anne-Marie),0.237,0.67,0.743,0.0,0.465,-4.993,1,0.0393,125.944,4,0.571,6014118,Global,6mQLN3zRtAp6ovjusyYKrV
155,Jingle Bells (feat. The Puppini Sisters),0.634,0.702,0.588,0.0,0.198,-5.914,1,0.0563,122.945,3,0.849,6007026,Global,4qBejt9FeqLI9blHI1Nq1x
156,Mistletoe And Holly - Remastered 1999,0.804,0.607,0.103,0.0,0.076,-14.405,1,0.0404,110.378,4,0.341,5992745,Global,7faDzZnZYqTyYThx2sbHVQ
157,Body (feat. brando),0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,1,0.038,121.958,4,0.582,5987317,Global,7K7MUBCnzgBAvMVW2RTWNs
158,Culpables,0.279,0.728,0.801,4.71e-06,0.143,-2.942,0,0.0683,130.059,4,0.416,5981639,Global,6q8Lb50EtqNeeJXXe8mMAH
159,Havana (feat. Young Thug),0.184,0.765,0.523,3.56e-05,0.132,-4.333,1,0.03,104.988,4,0.394,5981596,Global,1rfofaqEpACxVEHIZBJe6W
160,1.5,0.000244,0.885,0.52,1.16e-06,0.454,-8.353,1,0.359,84.022,4,0.306,5894178,Global,2wOXxtHZgRkkrkEbKLzzqs
161,Shotgun,0.286,0.673,0.735,0.0,0.242,-4.733,1,0.0457,115.744,4,0.754,5851765,Global,4ofwffwvvnbSkrMSCKQDaC
