,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Mafiosa (feat. Caroliina),0.258,0.867,0.724,0.0,0.0527,-4.266,1,0.0978,128.97,4,0.757,1736191,France,0WxiQqTcK3ZErx2mMWgtm6
1,"Va Bene - Extrait de la BOF de ""Taxi 5""",0.11,0.786,0.95,0.0,0.121,-2.782,0,0.056,100.073,4,0.756,1392745,France,7qibGVhkRyQ4kgYwzZu7iG
2,D?saccord?,0.43,0.745,0.493,0.0,0.116,-8.403,0,0.368,150.162,4,0.449,1324054,France,0FYpW0zBO7cht8qGRY41Mz
3,La m?me,0.22,0.682,0.763,0.0,0.132,-5.743,0,0.0888,122.035,4,0.409,1245600,France,7HK0UeyxUWJjc6ndRZVKFg
4,Bob Marley,0.102,0.443,0.61,0.0,0.11,-7.437,0,0.35,88.377,4,0.596,1201023,France,6L6yn9GeVqnlWX1npp6rAK
5,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,1195944,France,2XW4DbS6NddZxRPm5rMCeY
6,Djadja,0.0617,0.811,0.797,0.0,0.112,-5.428,1,0.165,97.988,4,0.541,1133982,France,3XfnssSD9HMQ9LhVOJvXTE
7,M.I.L.S 2.0,0.0642,0.857,0.738,0.0,0.0666,-7.397,0,0.221,155.998,4,0.762,943481,France,1qRZfv2ZbAZGPnfbIV3YvD
8,Fallait pas,0.532,0.892,0.779,9.4e-06,0.0688,-6.607,1,0.0945,124.017,4,0.927,941757,France,0fACF9oFLE2IOaEyRvRTrL
9,X,0.0364,0.595,0.773,0.00108,0.334,-4.736,0,0.0549,180.073,4,0.711,927392,France,39N9RPD9MRb5WmoLzNzPeA
10,FRIENDS,0.205,0.626,0.88,0.0,0.128,-2.384,0,0.0504,95.079,4,0.534,898289,France,08bNPGLD8AhKpnnERrAc6G
11,Hit Sale (feat. Rom?o Elvis),0.141,0.573,0.784,0.0,0.0844,-5.224,1,0.0591,82.009,4,0.69,864349,France,3yndKI4zWEyC36BQYrdKBA
12,Un Poco,0.179,0.767,0.832,2.27e-05,0.0852,-5.915,0,0.106,99.992,4,0.946,817318,France,3MVTefqbeNX5yHFOmnHy3X
13,Mi Gna (feat. Hayko) - Ma?tre Gims Remix,0.277,0.771,0.745,0.0,0.376,-5.817,1,0.251,91.961,4,0.573,798447,France,3u3kWFntWbm4YrO5384wqF
14,Fendi,0.149,0.456,0.697,0.0,0.164,-7.132,0,0.49,70.09,4,0.344,787984,France,7BtAkqRFQjvOYOq5k5mlCb
15,Coffrer,0.32,0.625,0.564,0.0,0.149,-7.833,0,0.267,181.515,3,0.327,732535,France,6PvouhcF7NDx18gVoEzs14
16,Lundi,0.434,0.809,0.791,0.0,0.119,-5.151,0,0.27,118.006,4,0.424,718946,France,5RQ3ZyfOfJJ2qLKOZTmLiB
17,Like I Do,0.00664,0.635,0.9,0.0145,0.37,-3.719,0,0.0377,127.978,4,0.15,697847,France,6RnkFd8Fqqgk1Uni8RgqCQ
