,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Pretender,0.0406,0.526,0.86,0.0,0.129,-3.37,1,0.027,91.955,4,0.403,791952,Japan,5LkWXxDxUTwEVHL0pfKL55
1,マリーゴールド,0.0452,0.545,0.745,0.0,0.0907,-3.098,1,0.0286,106.094,4,0.413,511736,Japan,2cKiHG16JBiqHdi7Llq0r7
2,まちがいさがし,0.52,0.534,0.642,0.0,0.39,-5.568,1,0.0372,155.916,4,0.443,462554,Japan,4Jj31lihp5Nvdi4lFRjrqc
3,宿命,0.0155,0.596,0.596,0.0,0.104,-5.62,1,0.0323,82.049,4,0.508,460227,Japan,3SjtQBle9ChDYCjJzWQkaY
4,ノーダウト,0.0585,0.574,0.936,0.0,0.336,-3.185,1,0.0701,149.954,4,0.792,415926,Japan,5DMEvbg3gUmiR5HIBWdveV
5,白日,0.67,0.606,0.901,0.0,0.289,-2.552,1,0.11,93.012,4,0.748,414555,Japan,0mNO3xUzjsI17GXO1DRFCH
6,君はロックを聴かない,0.00135,0.524,0.687,0.0,0.169,-4.039,1,0.0267,99.919,4,0.619,355729,Japan,59eluCMn0XbOWqeWQ91FTM
7,高嶺の花子さん,0.066,0.54,0.923,0.0,0.124,-2.838,1,0.0623,137.977,4,0.343,308923,Japan,2jdbZGFp8KVTuk0YxDNL4l
8,さよならエレジー,0.00333,0.466,0.934,0.0,0.277,-2.739,1,0.0539,154.966,4,0.62,306665,Japan,0QKmcZNAST4GytJYmkN05D
9,青と夏,0.00184,0.31,0.887,0.0,0.291,-1.654,1,0.0463,184.91,4,0.745,300294,Japan,0a3587n25Xhw098UeEbeJq
10,今夜このまま,0.0254,0.441,0.852,0.0,0.0862,-3.595,1,0.0383,104.855,4,0.64,299727,Japan,6kKvmT4i0Dercz6f3kftg3
11,ハルノヒ,0.263,0.591,0.673,0.0,0.109,-2.445,1,0.0294,106.956,4,0.525,292629,Japan,7GYGVDPbi0zQUBIkuOPAY0
12,Stand By You,0.00423,0.593,0.849,0.0,0.229,-4.833,1,0.0439,154.074,4,0.541,281413,Japan,0XvOvUbvflmXxU8yqnF8Cp
13,真夏の夜の匂いがする,0.0566,0.474,0.86,3.57e-06,0.14,-2.022,1,0.0921,202.937,4,0.729,279939,Japan,34s49nvRfQy1kzx7DBqVRC
14,HANABI,0.156,0.638,0.766,0.0,0.124,-5.541,1,0.0268,112.0,4,0.595,273806,Japan,77lmDcPPyY6kK907gdgC6i
15,小さな恋のうた,0.00465,0.403,0.87,0.0,0.139,-1.871,1,0.0474,115.398,4,0.549,271371,Japan,7swIKcU4tFRk4iFJpi12Fg
16,打上花火,0.288,0.625,0.668,0.0,0.107,-4.315,1,0.0249,95.968,4,0.292,270520,Japan,4IouQaO9GkaHC7AtMErdSa
17,366日,0.675,0.378,0.426,0.0,0.207,-7.314,1,0.0308,152.03,4,0.184,251369,Japan,22aZD7yaGYfhgCYazL4nbc
18,ワタリドリ,0.00141,0.508,0.964,0.0,0.197,-4.077,1,0.0831,134.982,4,0.609,247062,Japan,0ve9Tpz8Yw0I4eXhWsy21o
19,115万キロのフィルム,0.00345,0.516,0.791,0.0,0.141,-1.927,1,0.0318,96.921,4,0.48,247026,Japan,278JqkBGkjDovOYAwE8TW7
20,Señorita,0.0392,0.759,0.548,0.0,0.0828,-6.049,0,0.029,116.967,4,0.749,241953,Japan,6v3KW9xbzN5yKLt9YKDYA2
21,ハッピーエンド,0.047,0.359,0.648,2.43e-06,0.16,-3.36,0,0.0373,78.308,4,0.336,236496,Japan,0ssEfLe9aqPhMmLXKqBw6J
22,愛を伝えたいだとか,0.0345,0.673,0.85,1.14e-05,0.0943,-5.021,1,0.0337,100.008,4,0.793,234331,Japan,0N8Xztr4pBHJ7V0moJWhbO
23,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,231137,Japan,7qiZfU4dY1lWllzX7mPBI3
24,ロマンチシズム,0.00505,0.606,0.881,0.0,0.0412,-3.141,1,0.0647,125.479,4,0.886,226551,Japan,7BwkDMUfGl0yttRXS13SAO
25,クリスマスソング,0.128,0.404,0.705,0.0,0.123,-3.324,1,0.0315,154.02,4,0.42,219027,Japan,5P8ZvBQoCrujjNcLAxO3Su
26,ただ君に晴れ,0.343,0.679,0.834,5.74e-06,0.119,-3.223,1,0.032,139.996,4,0.962,217547,Japan,3wJHCry960drNlAUGrJLmz
27,愛唄,0.0839,0.505,0.791,0.0,0.187,-3.729,1,0.0308,169.964,4,0.425,217348,Japan,7iXHLtPosbHvglVSJ4rxLq
28,愛をこめて花束を,0.151,0.37,0.8,3.33e-06,0.089,-3.403,1,0.0436,161.934,4,0.451,213935,Japan,7CmWXD3w1xOO53AAO4LRVQ
29,新宝島,0.00118,0.557,0.917,0.00914,0.419,-3.426,0,0.0757,158.0,4,0.653,212839,Japan,6ODZT1FGTE2q4two05giS1
