,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",44107207,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"HIGHEST IN THE ROOM","Travis Scott",32639894,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
3,Circles,"Post Malone",29874782,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
4,Memories,"Maroon 5",28148583,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
5,Señorita,"Shawn Mendes",27597766,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
6,"Someone You Loved","Lewis Capaldi",23717626,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,"Lights Up","Harry Styles",19888037,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
8,"10,000 Hours (with Justin Bieber)","Dan + Shay",19828610,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
9,"Beautiful People (feat. Khalid)","Ed Sheeran",19206708,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
10,"hot girl bummer",blackbear,19020951,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
11,"How Do You Sleep?","Sam Smith",17996318,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
12,Lalala,Y2K,17554287,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
13,China,"Anuel AA",17425960,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
14,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",16557009,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
15,"bad guy","Billie Eilish",16517558,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
16,"Lose You To Love Me","Selena Gomez",16252477,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
17,"Ride It",Regard,16218389,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
18,"Goodbyes (Feat. Young Thug)","Post Malone",15581680,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
19,"I Don't Care (with Justin Bieber)","Ed Sheeran",15053129,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
20,Ransom,"Lil Tecca",14121245,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",13722741,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
22,Liar,"Camila Cabello",13232161,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
23,Panini,"Lil Nas X",12520609,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
24,"Adicto (with Anuel AA & Ozuna)",Tainy,12211397,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
25,"LA CANCIÓN","J Balvin",11976801,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
26,"Truth Hurts",Lizzo,11969903,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
27,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",11968587,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
28,Callaita,"Bad Bunny",11784684,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
29,"No Me Conoce - Remix","Jhay Cortez",11605621,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
30,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",11441003,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
31,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",11362504,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
32,Graveyard,Halsey,11338012,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
33,"Old Town Road - Remix","Lil Nas X",11112558,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
34,"It's You","Ali Gatie",10984489,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
35,"223's (feat. 9lokknine)","YNW Melly",10370796,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
36,Saint-Tropez,"Post Malone",10252792,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
37,"Higher Love",Kygo,10235174,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
38,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",10234839,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
39,"Takeaway (feat. Lennon Stella)","The Chainsmokers",10129426,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
40,"Make It Right (feat. Lauv)",BTS,10119927,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
41,Tutu,Camilo,10023757,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
42,"Yo x Ti, Tu x Mi",ROSALÍA,9929022,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
43,"Trampoline (with ZAYN)",SHAED,9888008,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
44,"Money In The Grave (Drake ft. Rick Ross)",Drake,9740003,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
45,"Good as Hell",Lizzo,9585770,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
46,"No Guidance (feat. Drake)","Chris Brown",9576281,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
47,"Harleys In Hawaii","Katy Perry",9504515,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR
48,"Hot (feat. Gunna)","Young Thug",9314149,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
49,Shallow,"Lady Gaga",9276572,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
50,Fantasias,"Rauw Alejandro",9162538,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
51,"Piece Of Your Heart",MEDUZA,9105518,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
52,"Wieso tust Du dir das an?","Apache 207",9013009,https://open.spotify.com/track/4zj2FEHN6Hw6a5vqN70PvL
53,"Si Te Vas",Sech,8935383,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
54,"RITMO (Bad Boys For Life)","Black Eyed Peas",8831188,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
55,Quizas,"Rich Music LTD",8555804,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
56,"Soltera - Remix",Lunay,8552773,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
57,Camelot,"NLE Choppa",8525378,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
58,"Good Thing (with Kehlani)",Zedd,8108395,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
59,"7 rings","Ariana Grande",8027564,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
60,"fuck, i'm lonely",Lauv,7916427,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
