,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,Vete,"Bad Bunny",17198611,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
27,Memories,"Maroon 5",17048480,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
28,"Life Is Good (feat. Drake)",Future,16868529,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
29,"Stupid Love","Lady Gaga",16190908,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
30,"Adore You","Harry Styles",16183348,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
31,"Lo Mein","Lil Uzi Vert",16121763,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
32,"everything i wanted","Billie Eilish",15786729,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
33,"No Time To Die","Billie Eilish",15278508,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
34,"bad guy","Billie Eilish",15152307,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
35,"Yo Perreo Sola","Bad Bunny",15042972,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
36,"Silly Watch","Lil Uzi Vert",14661790,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
37,Physical,"Dua Lipa",14457363,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
38,Rojo,"J Balvin",14266798,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
39,"Before You Go","Lewis Capaldi",14065736,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
40,Señorita,"Shawn Mendes",14021665,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
41,"After Hours","The Weeknd",13857009,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
42,"You should be sad",Halsey,13776499,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
43,"Sigues Con El","Dímelo Flow",13400960,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
44,"Pero Ya No","Bad Bunny",13005967,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
45,"RITMO (Bad Boys For Life)","Black Eyed Peas",12970153,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
46,"I Love Me","Demi Lovato",12811166,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
47,"My Oh My (feat. DaBaby)","Camila Cabello",12589498,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
48,Morado,"J Balvin",12586558,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
49,Supalonely,BENEE,12085039,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
50,"Moral of the Story",Ashe,12068945,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
51,Homecoming,"Lil Uzi Vert",12068329,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
52,"I'm Sorry","Lil Uzi Vert",11828199,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
53,Prices,"Lil Uzi Vert",11412571,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
54,"High Fashion (feat. Mustard)","Roddy Ricch",11375719,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
55,"WHATS POPPIN","Jack Harlow",10889702,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
56,"Hola - Remix",Dalex,10699196,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
57,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",10691864,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
58,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",10650207,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
59,"Ride It",Regard,10588562,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
60,POP,"Lil Uzi Vert",10484727,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN
61,"Celebration Station","Lil Uzi Vert",10396969,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
62,Diosa,"Myke Towers",10359508,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
63,"Lose Control",MEDUZA,10092989,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
64,"Bigger Than Life","Lil Uzi Vert",9974143,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
65,"I Don't Care (with Justin Bieber)","Ed Sheeran",9914294,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
66,Bichiyal,"Bad Bunny",9880426,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
67,Tattoo,"Rauw Alejandro",9856446,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
68,Venetia,"Lil Uzi Vert",9824605,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
69,"A Tu Merced","Bad Bunny",9784322,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
70,"Forever (feat. Post Malone & Clever)","Justin Bieber",9724934,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
71,"To Die For","Sam Smith",9722034,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
72,"hot girl bummer",blackbear,9611357,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
73,"You Better Move","Lil Uzi Vert",9533898,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw
74,"CITY OF ANGELS",24kGoldn,9517415,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
75,"lovely (with Khalid)","Billie Eilish",9413297,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
76,Soliá,"Bad Bunny",9340683,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
77,Keii,"Anuel AA",9335232,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
78,"10,000 Hours (with Justin Bieber)","Dan + Shay",9225155,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
79,"What A Man Gotta Do","Jonas Brothers",9063194,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
80,25/8,"Bad Bunny",8949422,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
81,"Se Me Olvidó","Christian Nodal",8725767,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
82,"What If I Told You That I Love You","Ali Gatie",8641616,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
83,"Está Cabrón Ser Yo","Bad Bunny",8607384,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
84,"Beautiful People (feat. Khalid)","Ed Sheeran",8525214,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
85,Muévelo,"Nicky Jam",8520013,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
86,"Hablamos Mañana","Bad Bunny",8478676,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
87,"Ballin' (with Roddy Ricch)",Mustard,8477579,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
88,"HIGHEST IN THE ROOM","Travis Scott",8421659,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
89,"Me Gusta",Shakira,8324124,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
90,Shallow,"Lady Gaga",8312491,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
91,Suicidal,"YNW Melly",8299173,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
92,"when the party's over","Billie Eilish",8245898,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
93,"Chrome Heart Tags","Lil Uzi Vert",8219307,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3
94,"Know Your Worth",Khalid,8186922,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
95,"Lucid Dreams","Juice WRLD",8176125,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
96,"If the World Was Ending - feat. Julia Michaels","JP Saxe",8159326,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
97,"LA CANCIÓN","J Balvin",8002193,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
98,"Que Malo","Bad Bunny",7973160,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
99,China,"Anuel AA",7939446,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
100,"La Zona","Bad Bunny",7918726,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
101,"Lose You To Love Me","Selena Gomez",7881482,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
102,"Bust Me","Lil Uzi Vert",7828045,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4
103,ON,BTS,7770074,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
104,"rockstar (feat. 21 Savage)","Post Malone",7751709,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
105,Callaita,"Bad Bunny",7713775,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
106,"Never Seen the Rain","Tones And I",7592001,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
107,"Boss Bitch","Doja Cat",7583588,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
108,"Una Vez","Bad Bunny",7552126,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
109,BOP,DaBaby,7546240,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
110,"Watermelon Sugar","Harry Styles",7526768,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
111,"Goodbyes (Feat. Young Thug)","Post Malone",7458397,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
112,"Feel Me","Selena Gomez",7451721,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
113,"Who (feat. BTS)",Lauv,7429546,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
114,"7 rings","Ariana Grande",7412522,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
115,Fantasias,"Rauw Alejandro",7366337,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
116,SUGAR,BROCKHAMPTON,7276519,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
117,René,Residente,7240117,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
118,"It's You","Ali Gatie",7156674,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
119,"No Me Conoce - Remix","Jhay Cortez",7145468,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
120,Falling,"Harry Styles",7126787,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
121,Lalala,Y2K,7112136,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
122,"Secure The Bag","Lil Uzi Vert",7053947,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2
123,<3,"Bad Bunny",7031130,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
124,"Go Stupid (feat. NLE Choppa & Mike WiLL Made-It)","Polo G",6997406,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
125,Woah,"Lil Baby",6931264,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
126,"Lettre à une femme",Ninho,6813388,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
127,"No Idea","Don Toliver",6729795,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
128,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",6725612,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
129,Believer,"Imagine Dragons",6708817,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
130,"B.S. (feat. H.E.R.)","Jhené Aiko",6698476,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
131,Happier,Marshmello,6617815,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
132,Wow.,"Post Malone",6612382,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
133,"Old Town Road - Remix","Lil Nas X",6522488,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
134,"The Other Side (from Trolls World Tour)",SZA,6461447,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
135,"OUT WEST (feat. Young Thug)",JACKBOYS,6452778,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
136,Medusa,"Jhay Cortez",6430366,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
137,"XO Tour Llif3","Lil Uzi Vert",6381811,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
138,Blanco,"J Balvin",6340627,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
139,"How Do You Sleep?","Sam Smith",6320139,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
140,"Urgency (feat. Syd)","Lil Uzi Vert",6224412,https://open.spotify.com/track/5KlPy74NOEAt8jC3FYURnQ
141,Angst,Loredana,6224166,https://open.spotify.com/track/3R3rQ7FbTJdsi5She10YvI
142,"ON (Feat. Sia)",BTS,6219276,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ
143,Sucker,"Jonas Brothers",6170724,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
144,"Without Me",Halsey,6166976,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
145,Bruises,"Lewis Capaldi",6149975,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
146,"Bohemian Rhapsody - Remastered 2011",Queen,6143266,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
147,"P FKN R","Bad Bunny",6041127,https://open.spotify.com/track/0fgsKar6uBO08vzHXkTjWi
148,"Modern Loneliness",Lauv,6020508,https://open.spotify.com/track/1eyek0KJEh2v5HQ9uQSybb
149,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,6005412,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
150,"Heatin Up (feat. Gunna)","Lil Baby",6004839,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
151,Heartless,"The Weeknd",5996927,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
152,"Shape of You","Ed Sheeran",5972741,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
153,Ransom,"Lil Tecca",5947363,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
154,"Black Swan",BTS,5924607,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
155,"Get You The Moon (feat. Snøw)",Kina,5918050,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
156,"Say You Won't Let Go","James Arthur",5903479,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
157,July,"Noah Cyrus",5888690,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
158,"Alone, Pt. II","Alan Walker",5888189,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
159,SKYBOX,Gunna,5846484,https://open.spotify.com/track/7GwYENSg87oERcW0Wacd6m
160,"Whine Up","Nicky Jam",5809874,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
161,"Ayy Macarena",Tyga,5730428,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
162,"ocean eyes","Billie Eilish",5636122,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
163,SAD!,XXXTENTACION,5617293,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
164,Robbery,"Juice WRLD",5602445,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
165,"Dancing With A Stranger (with Normani)","Sam Smith",5593786,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
166,"Jocelyn Flores",XXXTENTACION,5593254,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
167,"Young & Alive",Bazzi,5578323,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
168,"SICKO MODE","Travis Scott",5552495,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
169,"i'm so tired...",Lauv,5547770,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
170,"Money In The Grave (Drake ft. Rick Ross)",Drake,5512610,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
171,"Good as Hell (feat. Ariana Grande)",Lizzo,5489864,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
172,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie",5487069,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
173,"Better Now","Post Malone",5452948,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
174,Perfect,"Ed Sheeran",5448991,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
175,Girl,"Myke Towers",5434180,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
176,"Lights Up","Harry Styles",5396798,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
177,Maniac,"Conan Gray",5383041,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
178,"Puesto Pa' Guerrial","Bad Bunny",5359969,https://open.spotify.com/track/5gCg2qMPzKkW4jS4dBKdDs
179,"I Like Me Better",Lauv,5350998,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
180,Dior,"Pop Smoke",5348030,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
181,goosebumps,"Travis Scott",5343318,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
182,"Eastside (with Halsey & Khalid)","benny blanco",5336831,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
183,Definitivamente,"Daddy Yankee",5325447,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
184,"Piece Of Your Heart",MEDUZA,5322005,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
185,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,5319259,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
186,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",5315827,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
187,"Can We Kiss Forever?",Kina,5307209,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
188,"Sweet but Psycho","Ava Max",5302605,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
189,"Boy With Luv (feat. Halsey)",BTS,5273655,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
190,"I Fall Apart","Post Malone",5251918,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
191,"fuck, i'm lonely (with Anne-Marie)",Lauv,5226991,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
192,"No Judgement","Niall Horan",5211607,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK
193,Aventura,Lunay,5206102,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
194,"thank u, next","Ariana Grande",5203820,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
195,Rare,"Selena Gomez",5195842,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
196,"Higher Love",Kygo,5168874,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
197,"Girls Like You (feat. Cardi B)","Maroon 5",5166429,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
198,"Adicto (with Anuel AA & Ozuna)",Tainy,5138808,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
199,VIBEZ,DaBaby,5121486,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
200,"Mean It",Lauv,5110064,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN
