,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams
0,Habitu?,0.61,0.547,0.293,0.0,0.109,-11.376,0,0.0864,129.69,4,0.523,1799028
1,Djadja,0.0617,0.811,0.797,0.0,0.112,-5.428,1,0.165,97.988,4,0.541,1233794
2,Ips?it?,0.0561,0.803,0.524,2.1e-06,0.0845,-8.619,0,0.102,139.997,4,0.156,1229512
3,Mafiosa (feat. Caroliina),0.258,0.867,0.724,0.0,0.0527,-4.266,1,0.0978,128.97,4,0.757,1188790
4,One Kiss (with Dua Lipa),0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0,0.11,123.994,4,0.592,1123752
5,X,0.0364,0.595,0.773,0.00108,0.334,-4.736,0,0.0549,180.073,4,0.711,1061403
6,Un Poco,0.179,0.767,0.832,2.27e-05,0.0852,-5.915,0,0.106,99.992,4,0.946,957460
7,La m?me,0.22,0.682,0.763,0.0,0.132,-5.743,0,0.0888,122.035,4,0.409,951577
8,Santana,0.454,0.786,0.755,5.03e-06,0.138,-7.185,1,0.0961,146.058,4,0.665,905387
9,"Bella ciao (feat. Ma?tre Gims, Vitaa, Dadju & Slimane)",0.221,0.724,0.667,0.0,0.753,-6.017,0,0.054,119.078,4,0.602,884471
10,"Va Bene - Extrait de la BOF de ""Taxi 5""",0.11,0.786,0.95,0.0,0.121,-2.782,0,0.056,100.073,4,0.756,884283
11,Flames,0.0723,0.609,0.726,8.45e-06,0.0895,-4.346,0,0.0414,93.958,4,0.362,832007
12,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,814914
13,Hit Sale (feat. Rom?o Elvis),0.141,0.573,0.784,0.0,0.0844,-5.224,1,0.0591,82.009,4,0.69,773736
14,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,766228
15,FRIENDS,0.205,0.626,0.88,0.0,0.128,-2.384,0,0.0504,95.079,4,0.534,757457
16,Bella ciao - HUGEL Remix,0.196,0.838,0.406,0.00471,0.101,-11.833,0,0.0878,126.02,4,0.655,698826
17,no tears left to cry,0.0375,0.703,0.696,5.65e-06,0.274,-5.482,1,0.0529,121.969,4,0.366,686012
18,Bob Marley,0.102,0.443,0.61,0.0,0.11,-7.437,0,0.35,88.377,4,0.596,678946
19,I Like It,0.099,0.816,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65,674925
20,D?saccord?,0.43,0.745,0.493,0.0,0.116,-8.403,0,0.368,150.162,4,0.449,657837
21,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.194,0.653,0.809,0.0,0.165,-4.057,1,0.0474,92.213,4,0.55,641836
22,M.I.L.S 2.0,0.0642,0.857,0.738,0.0,0.0666,-7.397,0,0.221,155.998,4,0.762,636400
23,Bandolero,0.391,0.708,0.843,0.0,0.1,-5.213,0,0.358,99.746,4,0.708,620418
24,Country,0.465,0.914,0.531,0.0,0.131,-7.41,0,0.373,133.985,4,0.73,609529
25,Mad Love,0.006,0.793,0.824,3.29e-06,0.169,-3.476,1,0.177,98.019,4,0.611,608023
26,Juste pour voir,0.393,0.712,0.617,0.0,0.126,-7.144,0,0.374,147.891,4,0.477,580781
27,Fallait pas,0.532,0.892,0.779,9.4e-06,0.0688,-6.607,1,0.0945,124.017,4,0.927,546711
28,Guerilla,0.426,0.731,0.787,0.0,0.0914,-4.827,0,0.118,140.16,4,0.381,544270
29,Nice For What,0.0934,0.567,0.913,0.000124,0.114,-6.471,1,0.0736,93.35,4,0.792,524504
30,C'?tait pas gagn?,0.735,0.781,0.852,0.0,0.086,-4.553,0,0.381,96.028,4,0.569,518376
31,Vai et viens,0.555,0.583,0.593,0.0,0.136,-7.833,1,0.281,66.418,4,0.841,517284
32,Compl?tement sonn?,0.139,0.81,0.677,0.000889,0.117,-5.771,0,0.0672,107.019,4,0.731,516858
33,The Middle,0.208,0.748,0.652,0.0,0.128,-3.02,1,0.058,106.914,4,0.431,509721
34,Like I Do,0.00664,0.635,0.9,0.0145,0.37,-3.719,0,0.0377,127.978,4,0.15,506131
35,Arrivant,0.121,0.726,0.591,0.0,0.112,-8.088,0,0.389,171.885,4,0.212,499173
36,Magenta Riddim,0.000459,0.598,0.896,0.824,0.327,-3.7,0,0.0655,102.043,4,0.559,497587
37,Better Now,0.331,0.68,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341,493500
38,Bella Ciao - Bonus track,0.538,0.766,0.804,0.0,0.212,-4.158,0,0.288,133.116,4,0.707,483077
39,Remind Me to Forget,0.158,0.689,0.505,0.0,0.138,-6.389,1,0.0933,99.017,4,0.312,481202
40,Back To You,0.0984,0.6,0.683,1.26e-06,0.11,-6.271,1,0.0493,102.036,4,0.494,472066
41,La pluie (feat. Stromae),0.0756,0.694,0.759,0.0,0.255,-5.231,0,0.124,86.037,4,0.777,471426
42,Favela,0.414,0.865,0.703,0.000157,0.107,-7.505,0,0.0539,122.014,4,0.945,455571
43,Lundi,0.434,0.809,0.791,0.0,0.119,-5.151,0,0.27,118.006,4,0.424,455359
44,"My Life Is Going On (Cecilia Krull vs. Gavin Moss) [M?sica Original de la Serie de TV ""La Casa de Papel""]",0.0164,0.598,0.652,2.89e-05,0.417,-8.646,0,0.0516,112.868,4,0.319,454039
