,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams
0,Ramenez la coupe ? la maison,0.0358,0.808,0.661,0.0,0.138,-6.237,0,0.0395,107.992,4,0.804,1977939
1,Air Max,0.26,0.82,0.591,0.0,0.102,-7.338,1,0.459,141.888,4,0.551,1808213
2,Moscow,0.294,0.845,0.672,0.0,0.143,-5.22,1,0.266,135.055,4,0.445,1492061
3,Copines,0.27,0.701,0.787,0.0,0.105,-3.941,0,0.0855,180.027,4,0.904,1489400
4,Bella,0.422,0.767,0.639,0.0,0.124,-6.633,0,0.125,102.045,4,0.653,1472688
5,Ma 6t a craqu? (feat. Ninho),0.473,0.816,0.684,1.14e-06,0.137,-8.478,0,0.197,89.999,3,0.815,1398521
6,Bae,0.632,0.835,0.654,0.0,0.0999,-5.971,1,0.0523,119.966,5,0.658,1196185
7,91's,0.249,0.777,0.668,0.0,0.0778,-8.837,0,0.107,103.036,4,0.243,1143080
8,In My Mind,0.176,0.694,0.77,1.1e-05,0.118,-5.335,1,0.149,125.905,4,0.163,1106383
9,Taga,0.395,0.852,0.671,0.0,0.133,-5.994,0,0.105,137.985,4,0.476,1075313
10,1000C,0.294,0.732,0.539,4.79e-05,0.11,-8.084,0,0.113,102.952,4,0.403,1067934
11,24 carats,0.543,0.761,0.617,0.0,0.0733,-7.119,1,0.366,160.06,4,0.471,943877
12,Rolls (feat. Lacrim),0.476,0.789,0.784,3.1e-06,0.0821,-7.056,0,0.126,101.049,4,0.563,942951
13,J'me balade,0.286,0.926,0.704,0.0,0.393,-6.744,0,0.218,140.025,4,0.635,911767
14,Tierquar,0.432,0.917,0.457,0.0,0.0712,-6.234,0,0.191,119.902,4,0.555,905220
15,Qui je suis,0.376,0.797,0.59,0.0,0.117,-6.807,1,0.223,117.029,4,0.55,901365
16,Sheitana (feat. Ninho),0.466,0.851,0.626,0.0,0.0614,-6.483,0,0.0915,98.079,4,0.718,889518
17,W.L.G,0.113,0.792,0.624,0.0,0.125,-5.781,1,0.141,155.026,4,0.447,885907
18,#DansLeTierquar (Nantes),0.258,0.805,0.612,0.0,0.116,-8.139,1,0.442,155.036,4,0.303,881644
19,B?b?,0.162,0.706,0.672,3.55e-06,0.115,-8.078,1,0.111,104.017,4,0.839,856796
20,On sait,0.399,0.886,0.518,0.0,0.0769,-7.087,0,0.634,130.022,4,0.528,848876
21,Mon reuf,0.584,0.914,0.71,1.64e-06,0.0845,-4.837,1,0.212,102.948,4,0.338,841147
22,Dans ma chambre,0.702,0.758,0.632,0.0,0.0842,-7.24,0,0.158,150.022,4,0.667,827261
23,Feu de bois,0.256,0.789,0.633,1.31e-06,0.092,-6.269,1,0.0734,138.097,4,0.262,822995
24,Alright,0.0181,0.685,0.611,6.64e-06,0.035,-8.057,0,0.068,184.055,4,0.598,819796
25,Cram?,0.405,0.783,0.622,0.0,0.139,-6.905,0,0.194,139.975,4,0.712,796675
26,I Love It (& Lil Pump),0.0114,0.901,0.522,0.0,0.259,-8.304,1,0.33,104.053,4,0.329,794577
27,Train de vie,0.216,0.742,0.641,0.0,0.137,-5.585,0,0.124,146.145,4,0.418,774541
28,Solo (feat. Demi Lovato),0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0,0.0437,105.005,4,0.565,768472
29,La C,0.302,0.767,0.719,3.64e-05,0.19,-6.221,0,0.36,172.04,4,0.638,763927
30,XIX,0.628,0.593,0.591,0.0,0.204,-5.756,0,0.252,100.131,4,0.334,760844
31,Pas les m?mes,0.0873,0.736,0.663,0.000228,0.151,-6.482,1,0.226,150.029,4,0.496,746265
32,Oy?,0.284,0.872,0.583,0.0,0.23,-4.915,1,0.288,131.005,4,0.437,735430
33,Falling Down - Bonus Track,0.0175,0.669,0.574,0.00294,0.146,-6.442,0,0.0286,120.013,4,0.273,733051
34,Billets verts,0.642,0.662,0.59,1.82e-06,0.108,-8.762,1,0.0745,154.051,4,0.393,732366
35,Dalida,0.661,0.759,0.723,1.46e-05,0.104,-4.66,0,0.047,140.063,4,0.467,730312
36,J'repars ? la guerre,0.511,0.709,0.708,0.0,0.106,-5.955,1,0.397,150.825,4,0.484,712812
37,Promises (with Sam Smith),0.0119,0.781,0.768,4.91e-06,0.325,-5.991,1,0.0394,123.07,4,0.486,704264
38,Entre les murs (feat. Ninho),0.222,0.859,0.308,0.0,0.0918,-13.086,0,0.267,120.081,4,0.406,702618
39,Django,0.391,0.611,0.586,0.0,0.222,-6.785,0,0.259,195.884,4,0.732,678679
40,Callumejo,0.459,0.804,0.679,1.09e-05,0.283,-7.448,1,0.146,129.943,4,0.789,674816
41,Otto,0.865,0.713,0.591,0.00136,0.115,-8.376,0,0.119,87.018,4,0.218,656431
42,Sur le drapeau,0.189,0.763,0.902,0.0,0.318,-5.759,0,0.287,144.038,4,0.625,650999
43,B?n?fice,0.175,0.858,0.829,0.0,0.0972,-6.122,0,0.172,135.031,4,0.583,649187
44,In My Feelings,0.0589,0.835,0.626,6e-05,0.396,-5.833,1,0.125,91.03,4,0.35,644926
45,Blah Blah Blah,0.00882,0.378,0.963,0.00357,0.294,-3.911,0,0.0682,103.406,3,0.16,620893
46,Nevermind,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0,0.201,99.977,4,0.0793,620725
47,M?me secteur (feat. Heuss L'enfoir?),0.763,0.706,0.6,0.0,0.0985,-5.421,0,0.177,89.888,4,0.628,593931
