,name,ArtistID,MusicId0,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,000xQL6tZNLJzIrtIgxqSl
0,Angèle,3QVolfxko2UyCOtexhVTli,06O3hxudc6V0BOuoCFSy71
0,King Gnu,6wxfx1yhyqjCPYwwxJktR2,06QK83uzJlapS23m70wqJz
0,21 Savage,1URnnhqYAYcrqrcwql10ft,06RzVT7uWMYv2fPTyiOy1m
0,Cro,3utZ2yeQk0Z3BCOBWP7Vlu,06SlruQYZCozqCdlar8Y2g
0,The 1975,3mIj9lX2MWuHmhNCA7LSCW,06Vthiq8nNDuT5nOcch535
0,Kraantje Pappie,5yDkaiPTFbHGWCMXAEBt5Q,06Wn0NldbOhwpKCsoTsUp7
0,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,06XQvnJb53SUYmlWIhUXUi
0,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,06Y14QBRyzmPRqrswAfF4J
0,Mister V,5qisLjDrKoHMI9zOK2hfzs,06bPKV61n8jzxFAv0l29kv
0,Laylow,0LnhY2fzptb0QEs5Q5gM7S,06cUnmAwNiDWW1NmxsizhF
0,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,06gD2ZtK3Dzc1BYqWExQJJ
0,millennium parade,0GZ65zwBwkkwGNJ3zagtTZ,06hvpXvaacFB4H4alBN09I
0,RIN,18ISxWwWjV6rPLoVCXf1dz,06ieFuGkwHCOFP2cmOBmgb
0,JURI,6SGVQ8bD0Hab6BItkqWVuJ,06m5d7tSmOjGwdqvsLN1l1
0,Charlotte Cardin,1G0YV9WooUBjrwDq0Q7EFK,06paPnT9vsd9qonDCsOzTX
0,RIN,18ISxWwWjV6rPLoVCXf1dz,06pbKFx2Iut0MRs1XjV9Mc
0,Young Ellens,0SuC1Z51R9kleDO1pj3Gub,06r4R5BtrjSXhtu6F6wL3k
0,Anuel AA,2R21vXR83lH98kGeO99Y66,06s3QtMJVXw1AJX3UfvZG1
0,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,06scTb0zbkxYNgpAB3J9fN
0,SZA,7tYKF4w9nC0nq9CsPZTHyP,06u5LrUpbosQlQ1QJFhPpG
0,Kollegah,6gto7HVNhu4ARE3P3g8Y5Y,06uqeKPXYhw6jSeqv9j4lW
0,Mert,0wwDZj4zgZORjTGhTujAKx,06xtJscJRJBZjTThCy46iq
0,Kaza,4MRRW42s9ymwa5zu4xTKJh,06yMmDMamTHyLnLoCYLEVu
0,Djaga Djaga,4mg1S6eUvRL9IZKzEShYB8,070Pfkehv3PXI2WNtFswLc
0,Ruel,5xkAtLTf309LAGZTbvULBn,072PI4U52gO1NasX4Lpv7Z
0,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,073ILU1C3APNRGF66VhtyA
0,Sevn Alias,0HDMwoCS316xhKCZlJPBnc,075eujOS98sspI02wt3uBT
0,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,075qcpR3BnxD5CWUIx1HTr
0,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,079Ey5uxL04AKPQgVQwx5h
0,Virginia To Vegas,3v9wPA58IVrX2dg6AjSPgi,07ARBxsDbIdAxLwuRCkGJ4
0,Scarface,0AKfGRIDWDiLB8EHORfP8J,07Bu21Y8V1ow15S1H3R2vB
0,Loud,5DXzQwj6Kgr5kBjVlYdSHo,07EIeT704ftlhnsyyXrVf8
0,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,07FOCFJhMmCVQDyWX1d3gR
0,NF,6fOMl44jA4Sp5b9PpYCkzz,07FkzikE6FuHIa8Ma7zJGc
0,Oasis,2DaxqgrOhkeH0fpeiQq2f4,07GAbru1z3NEtppkE5W4LF
0,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,07GvNcU1WdyZJq3XxP0kZa
0,Freeze corleone,76Pl0epAMXVXJspaSuz8im,07HRbKdTp5JSZoIlyK0JDn
0,Ninho,6Te49r3A6f5BiIgBRxH7FH,07JoaFTGT3QGuPn5EuusCZ
0,Hamza,5gs4Sm2WQUkcGeikMcVHbh,07JqNLmPUJSlcouGQoJlzq
0,Nielson,5m5Fh8zrb0uHM85qwkIkVT,07K0EMBhtZvs596HrWnm2w
0,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,07KXEDMj78x68D884wgVEm
0,Marteria,3nDNDLcZuSto4k9u4AbcLB,07KbI05QnjX8IbDBDRySxR
0,Aylo,5ggr9FUq9cjogKBxQmI2ZO,07MFZYl0ySh5dxYeVk7DWG
0,Sugar MMFK,5TfpwNDNvEPPjWk65OrtmV,07MPytx5xrnK6zJK5RbFSR
0,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,07NMFSwppnky8JyIQIxAQZ
0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,07NxDD1iKCHbAldceD7QLP
0,Lizzo,56oDRnqbIiwx4mymNEv7dS,07Oz5StQ7GRoygNLaXs2pd
0,NAV,7rkW85dBwwrJtlHRDkJDAC,07Qrb9cID0kcYadv0cBN6t
0,Carpenters,1eEfMU2AhEo7XnKgL7c304,07RmHXaYqBdUyfAESPZkRO
0,Aitch,2PJEagPIxaBugeMjIyKVXF,07SFiPNu6hQ98zLyDZThC1
0,PLK,3DCWeG2J1fZeu0Oe6i5Q6m,07SyX8OERNASfJOZvSXFv5
0,Mark Forster,7qXzy6c5RWT0XlVQcOBIDG,07TAUihsoCBnLWWXuZYUyw
0,Maejor,3XcCT5MPlQPWFTJyzXbfuX,07Tnke5YAVjGhBx3lJ9oRS
0,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,07Ugv4TA7PvQfoqetnmLrS
0,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,07VJGBnywGutMZ72kRyEop
0,Frenna,6m1LYS5NQonxjOcQFPQOb5,07YNbsrZe5wWS98cEpec5f
0,Mr.Children,1qma7XhwZotCAucL7NHVLY,07bZdteqHfKuVKYhsE7dRX
0,D-Block Europe,5VadK1havLhK1OpKYsXv9y,07bfKWZvI6qWpdrlue6wst
0,ChildsPlay,6rNu1h2bZtfgDuZC5FWGel,07d579bKEYrN2tQ0Xb22nU
0,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,07dGQtDfjQFLMeY8RQsYme
0,Juju,4sg4no0TXdsrM1s4SVUwNF,07f2b3CTdgKKlhv0mqUksz
0,Trois Cafés Gourmands,4wngxtsP87ozrQh05D90dO,07hD8enBYY6mo2Mkyo8A8V
0,Naps,6W5uA6CNMf3hd2j4a2XWCx,07hRyDTMhB6BYYCbmqosg2
0,Dadju,4sbXXFzEWJY2zsZjelerjX,07hs1ZNsAFYu6A5q5STs7y
0,PRETTYMUCH,5Y8eJDj37KhaEeqbVO7Ag1,07ipXN6CNTw34qwSYePKpg
0,Alligatoah,0r0R5nIjDY04TfxRM10Bcb,07ow7Aog78Gb0OnavPf8i9
0,MadeinTYO,5SyGEPymt1G2uto47tVWvZ,07pJdL0L9XDGW0HBj0rIS2
0,Rim'K,2eh8cEKZk4VeruUrGq748D,07pMhv1V3S0E6Hmezmvg19
0,Bolémvn,0gGcw3tA1fZoF23qa8KFb7,07pzk5h8p2qRowPZb3YBKC
0,Booba,58wXmynHaAWI5hwlPZP3qL,07qHCBBSRswIsfs0waYdjC
0,Sido,4Yttlv9ndGjCDCVLqM7ACq,07qRuf6oSMbanabCncwitj
0,Michael Schulte,21aa4pj9BvbFB2iT8kRpnq,07qlsG6DYRLBbovwca9Vbr
0,Y2K,6USMTwO0MNDnKte5a5h0xx,07rmSXN6vNoquX1AsWd9pP
0,Stormzy,2SrSdSvpminqmStGELCSNd,07s9NNOT0sZQp7TyolLLgu
0,Boef,0Jsk5iYMr5aNjHury7blm1,07sALmC4OPiMOOqTbouauL
0,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,07twUUK8jWUCVsrSoEgbLW
0,CHANMINA,2vjeuQwzSP5ErC1S41gONX,07uivRw9i8NFjQbxZQu6g7
0,Kensington,5hHcAWKNV84BEbkRnbQ6A7,07uuo1yEND3oinbFZnYOvx
0,Hemso,0t6A5IoqSxQzxmMoDkS9Cv,07xs8mGWJw8CSzvfiKqblW
0,Bausa,13bDjug9N0pyv3ZUINjkDV,07zfbHDB3sGLROy9jVyTLP
0,Sneazzy,1cA379ILgR07m7XQVXyP6Q,080a9LjdyZ0SNBGQ3zyFbl
0,Rake,3vQ2DVwzWWorNTS3kObltH,082OJUNr9ZO4cApGqYouUx
0,Digga D,57n1OF36WvtOeATY6WQ6iw,083649lhy9IXFdXP8Qpm3J
0,Jess Glynne,4ScCswdRlyA23odg9thgIO,083Qf6hn6sFL6xiOHlZUyn
0,Niro,1wAtSe79kItIb9nf5EhI2Q,085C7WQ5RsTGaVyzrtYYaM
0,Booba,58wXmynHaAWI5hwlPZP3qL,08Dx3uIZwSJIzhkHbteMg9
0,Koushino,6TR6dUNDpqyitYzDvY7DI0,08F5pyDhY9Mn87F9yZ4VsR
0,Ninho,6Te49r3A6f5BiIgBRxH7FH,08GhiNwYij4HNVkBZnJvft
0,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,08HPWLi0YmRUStJzkQ1ffh
0,Nimo,3ZuBEj9ppJe8GSdKaMTfMN,08OFGhKf7mK1BGhzMtXaqo
0,Nekfeu,4LXBc13z5EWsc5N32bLxfH,08QXSGwwI8Qu4IQEV3AfM6
0,NEIKED,5H6xmHXjsq98NLbEjuE29f,08QmhAybC6VHeG8gah84qA
0,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,08TILUAN56HJoS1d9mNRty
0,Sage The Gemini,6d47Z08T4snK50HgTEHo5Z,08WPvDEsHvTFuB9w8tC2OS
0,Calvin Harris,7CajNmpbOovFoOoasH2HaY,08Wc3X7XNSyF8WYBPt2L8E
0,Nogizaka46,08lN7bm4Etec8ETFxaTUmq,08XBLK5BlN5ZBLukMO49jy
0,Nines,0tPKcpC8yXpfdWXFcN7Vwr,08Xo6nCF8Po792gelsNtmQ
0,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,08YwAPnX8sygJUXG9rvhDv
0,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,08aYFNUTIOMGq93e2VSArQ
0,Marshmello,64KEffDW9EtZ1y2vBYgq8T,08bNPGLD8AhKpnnERrAc6G
0,Birds Of Tokyo,25ou7Y6W7L1fcMoCZMbf86,08cL9wySIMCKhxNVgbgq2J
0,Bonez MC,1aS5tqEs9ci5P9KD9tZWa6,08cpbxZFlDyXSsxqiXA0dp
0,Old Dominion,6y8XlgIV8BLlIg1tT1R10i,08dFHFTx6r67MTsYn5ilDR
0,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,08dz3ygXyFur6bL7Au8u8J
0,Animus,4Mt1ci7cKg2DpDS5kJ5mHS,08e9NFNJXqJPUKhX5fX5rv
0,Noord-Hollands Kinderkoor,7yOobv5U0tQXYJaow5MN9P,08f7mldDe4sDThAT01o30D
0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,08fa9LFcFBTcilB3iq2e2A
0,Orelsan,4FpJcNgOvIpSBeJgRg3OfN,08fiQ3uoQjtcLyOd8KLRiF
0,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,08hm0V6cTsWDX62hW42sEv
0,Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,08i2ITRSVDkuZ6vXhFMcGg
0,Idaly,1EYdbYpGAuJy6uZo4sVMoM,08iNa0Wiso4LPnhM5K7PaG
0,Eminem,7dGJo4pcD2V6oG8kP0tJRR,08ir631EiCA7xIms7JDp15
0,Hikaru Utada,7lbSsjYACZHn1MSDXPxNF2,08mZXLDUeuv1wz4ZunfIC2
0,Kaaris,1ntQKIMIgESKpKoNXVBvQg,08pN6wAbyBPopAgLDwvXgR
0,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,08tq1XcHwVt5PHXUo87i0D
0,Rag'n'Bone Man,4f9iBmdUOhQWeP7dcAn1pf,08w1hnWW4GhVm61DoVojsY
0,Dardan,3pjq2pDV9RR6VY55wBjVnp,08yf4NUfZnOJUZ309NemMm
0,AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,0935whoU2oTfWNaYdZ0rd4
0,Capo Plaza,5SulO4l40qDuV9zUGLZx7n,093RgZ7RXHZwIrxZhZYX4Q
0,NAV,7rkW85dBwwrJtlHRDkJDAC,095XMpnufdWcJUWpO37EXh
0,Jona Lewie,3nohf4qILMr5aUSOsolwxB,095XSaT8I2uI6Uldj2QrSl
0,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,096YtKWNRXdmYKFLelSBto
0,Noah,4lR4w01uPOblBqpIAzuCzL,099UF5JVmCFcDaWFNWzrZj
0,Ir Sais,4NEThNYJ3WyNcJWcmpjq88,099tjv6oy2opbpCOA3nBwX
0,13 Block,7rTPCNINGzMp3Hc8Xqht5Z,09AibArUv8sesLZH3NR6dm
0,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,09CtPGIpYB4BrO8qb1RGsF
0,Vald,3CnCGFxXbOA8bAK54jR8js,09Dyb4iPQNMZRc1Nn2aCBo
0,Eminem,7dGJo4pcD2V6oG8kP0tJRR,09FfQO3PqHO4HIJL511Ksi
0,Post Malone,246dkjvS1zLTtiykXe5h60,09IOPhEh1OMe0HD9b36FJk
0,Zedd,2qxJFvFYMEDqd7ui6kSAcq,09IStsImFySgyp0pIQdqAc
0,GIMS,0GOx72r5AAEKRGQFn3xqXK,09IThJjnQ6V5Zsk8fIvd16
0,Scooter,0HlxL5hisLf59ETEPM3cUA,09KVvb0849JV9TRFpTiY0l
0,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,09KlDlkOYuC5x6hOaM7vaP
0,NAV,7rkW85dBwwrJtlHRDkJDAC,09L4qpS3qvz725z6K8yW0M
0,Alonzo,2z2TRvloJt4EfUNQp9rHAi,09MnN26UeC2MsFDIYzcvtw
0,MoTrip,69u5rPwWBKP7pJHpCGB9O5,09O7rWJClDiM1bmGnuvqAX
0,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,09OojFvtrM9YRzRjnXqJjA
0,Lauv,5JZ7CnR6gTvEMKX4g70Amv,09PGubKAMryhOWv1LHpCYz
0,Hardy Caprio,7FqkRutc4zWMrnEAUv3Xwd,09QDTOldsJkM9ykxdTtAlf
0,Josman,6dbdXbyAWk2qx8Qttw0knR,09Qe9LUneELYWm9UjBB0OH
0,Stunna 4 Vegas,44IvvHRk2XF243QLA2VOa8,09TZsMHXEtQkdmMJZPLKup
0,Zuna,2otUckChxWf2cp6UP2cD6e,09UCANfkj2U3UfSiITG6ZG
0,Bad Bunny,4q3ewBCX7sLwd24euuV69X,09WAnxdBuebQopKhJT3oZS
0,Camélia Jordana,2XkCa3HcntokIgOP5N3QO7,09WkK0MhHkBVH0GZ6gLmoE
0,Koba LaD,1q7T9rFQ2a2ukA1PU51fo3,09Yh7IlRF6H7ImSqDo3Ekd
0,MERO,5wyWp867LWGjFmYZXVSFnZ,09Yoq7UUSqh9aJSBoRMDfA
0,Jacin Trill,4hKoG9QvxsFDLIntc6tZ0g,09c8zBqVkPZV9A3P7fa6Yy
0,Josman,6dbdXbyAWk2qx8Qttw0knR,09g0NvESsNp7Z9nv8JgZ5D
0,Mert,0wwDZj4zgZORjTGhTujAKx,09gWpaMTaaptKYN3xBW1eG
0,Naps,6W5uA6CNMf3hd2j4a2XWCx,09hmx6pSWkUqb2dC9mpUoq
0,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,09mEdoA6zrmBPgTEN5qXmN
0,Various Artists,0LyfQWJT6nXafLPZqxe9Of,09nG0PewXO6bLn8Dd3nulA
0,TINI,7vXDAI8JwjW531ouMGbfcp,09nSCeCs6eYfAIJVfye1CE
0,Loredana,2Im8m4STDBosjfmb5hmP80,09neQCQwBgcu9r2QHE6YpP
0,Sofiane,6qFt3TjvxMt77YGsktWG8Z,09oOQuMX93fFX8YVSs9fph
0,Khalid,6LuN9FCkKOj5PcnpouEgny,09oZ9eXQ2fo6YDrPzJqAoP
0,Headie One,6UCQYrcJ6wab6gnQ89OJFh,09tRbQEW30BOyOGboo0fQq
0,Justin Timberlake,31TPClRtHm23RisEBtV3X7,09ts3GnICqYEU5PkQCpJK3
0,Landy,2EFpb61Lpi0l5ldOiqbZkK,09ve1UyPoq8pdcZdGqBkR5
0,Fmg,2cZwVNd4sK0CCJ6BqY7U9H,09w4sEwzXFAeP4MjudQy95
0,Samra,6h1s4i4XKIYv4ErDelLDN0,0A141i02gDs2bG0Nnby51X
0,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,0A1hoCfMLkiAgvhWkkucJa
0,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,0A2J5TumCpT4aJVvQHNEQW
0,Dinos,1QPdp5duV6lV4XINCzjwQ2,0A2blyH8yFOCZ0IoGKA8bb
0,Lijpe,6INEFmHKLhMIJAQzHUBAMd,0A2pcQ1Pa9eXooQqJ0JaCG
0,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,0A37XY67wSdGqkGjtfW6aV
0,Gaullin,1aQwKFn00nswXRDUDipm0K,0A5gdlrpAuQqZ2iFgnqBFW
0,Louane,7wjeXCtRND2ZdKfMJFu6JC,0A9wC1WP0tzt4TQTZdBirz
0,Not3s,40NRiKuuhj1pgGYppptlBO,0A9y4c4dkI68IEnsRGtWil
0,Snelle,3E31HqA00iCX9nRhesw6LD,0AApEBmju5swzvU1yp4xTK
0,Sinan-G,5hNRMsMMDlMIvEwu4UvjQO,0ABHvlByzQK7glphAYHCar
0,Niska,7CUFPNi1TU8RowpnFRSsZV,0ABwXYnDvByTbKIDxfzb0I
0,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,0ADG9OgdVTL7fgREP75BrZ
0,Niack,5uYe4bcAXlMP7d4mrOYkML,0AGS6ZRgzobrazmCi6pYMe
0,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,0AICBlLzFCTpUqmAbtzB2z
0,Sero El Mero,5D9gbPVm2Y7DcPbqG0ueS9,0AIaWvZhiw0Z6i1C3QmCZZ
0,Frenna,6m1LYS5NQonxjOcQFPQOb5,0AIf0gC8O7JAaTbR59yRsu
0,Kasabian,11wRdbnoYqRddKBrpHt4Ue,0AJhcuRl3i1FfPNr88ZScv
0,Sadek,63MCBZRiUdnqRsAOJwijiB,0AJj6YCz4oFoN7oLUFJbzG
0,Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,0AKDcdzjQ7CNjrqfXgwnMt
0,Lil Skies,7d3WFRME3vBY2cgoP38RDo,0AKwYorDdgm3NtusTmPlkn
0,Jan-Marten Block,5fISRashl2LHMXjwqNqedz,0AKxA0LR1eHNIiyg4KMZGy
0,Giggs,3S0tlB4fE7ChxI2pWz8Xip,0ALIa3fNsBvodOAmekGrZ8
0,Marwa Loud,46wEUZyujVrFSrdCnTKQmV,0ALYbFTZypQZLwDAPuYECq
0,Logic,4xRYI6VqpkE3UwrDrAZL8L,0ATmjiSoHDCHeeQ9FcvZOW
0,Mr.Children,1qma7XhwZotCAucL7NHVLY,0AU7xhipAm9Saq0k8A9Iua
0,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,0AUurCHJ6A8Ua4yXyKXNuM
0,Ashnikko,3PyJHH2wyfQK3WZrk9rpmP,0AUvWawuP0ibk4SQ3sIZjk
0,grandson,4ZgQDCtRqZlhLswVS6MHN4,0AUyNF6iFxMNQsNx2nhtrw
0,KA,7DpYMZzVNrjqw1geHziUEd,0AYusekhLHnpX2dU0SOryJ
0,Kontra K,4lDiJcOJ2GLCK6p9q5BgfK,0AZ9hGr2zGGqPwxQbeevL4
0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0AaV4MJrgmLV3XhoiWXjjb
0,Amir,6rl53MP8HSoiugpqzA50Zh,0AbscoxNUBOrmEpePPEVb7
0,Carnage,7CCjtD0hCK005Bvg2WG1a7,0AcHbiMs86CCgprvc7E1gs
0,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,0AcicReEGm1qcENjqzh1Tg
0,浜田雅功と槇原敬之,4HpuqKQHqARnApVbuTfUXH,0AdRVtUvbbuUBOpcBEOIat
0,Capo,5y9wg9qkGBl0n9v9RzaPKu,0AdW0WP7my1ggWaKBJHmr3
0,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,0AhJag7VI8uFf3mJFsTwvf
0,"Baddiel, Skinner & Lightning Seeds",3LtYMPncqtiugGwOuuLq3h,0Ai6qtPfiEYGCqBGJYWD1W
0,Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72,0Al3wN3keprGTSgG8NBwjr
0,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,0AluA5RNsa4Cx6XRhf2hWZ
0,Various Artists,0LyfQWJT6nXafLPZqxe9Of,0AoddBrfHHyRMPiZBA3rmB
0,Gzuz,5eioJDe26lOqkAMbuhzZYs,0Apq23J61mU0kRZGrLxk6p
0,King Gnu,6wxfx1yhyqjCPYwwxJktR2,0ApuDyXWrX6CFYnqlvy0ao
0,Imen Es,7CW7QdOgRStOg7JktRuZ3E,0Aql30VdtoBigCeQNpNh78
0,Veysel,4VuARVJiWGsH2msKTdsKdQ,0AqrJySgoQIVVRK5ENFfyF
0,Helene Fischer,7MzHPIXAqIOCnvK0sVY72W,0AsAn5cE3aZa99ewol7tv0
0,Yung Kafa & Kücük Efendi,5mPOOZTRDsRf0iIXixzfgn,0Asp5uOfJGhbFWJnxM8ODz
0,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,0At2qAoaVjIwWNAqrscXli
0,Stormzy,2SrSdSvpminqmStGELCSNd,0AtMTwBF9dmAd2kjgKXpSu
0,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,0AtP8EkGPn6SwxKDaUuXec
0,RIN,18ISxWwWjV6rPLoVCXf1dz,0AuhdBr6C98i37znwH4e69
0,SSIO,3IrUyDPQlQFcB5lMWhPml2,0AuriGfdxWcFNLBCPMUJ71
0,Ninho,6Te49r3A6f5BiIgBRxH7FH,0AvrSFPS8mN8OjUNCwemwa
0,Dadju,4sbXXFzEWJY2zsZjelerjX,0Axi4MpnGvPxf5D2usLfQF
0,LouiVos,0lzYw5xI9jgMg8O5i4bTre,0AxiM85Mo1uCLwCTiDPQZP
0,Perfume,2XMxWKPKCxoLkSdpCViCnr,0Ay2CHQX2ilVvKjnfaU7K7
0,Landy,2EFpb61Lpi0l5ldOiqbZkK,0B1q3A7aAvHtaijwDy4d1F
0,Jonna Fraser,5adKMaYrGOMyOfnbiLPuHg,0B2m9uqaFcKQZodMHIgV7U
0,Mabel,1MIVXf74SZHmTIp4V4paH4,0B2su5lNZe9t3VjOkwtDLV
0,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0B3FovCVaGKS5w1FTidEUP
0,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,0B48113ZG9UfkWWt7qD9xX
0,Alkpote,0QcZD8V0Ug1KINWBSyG0dB,0B5M0U3iWGSBx3mQqChXn3
0,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,0B7wvvmu9EISAwZnOpjhNI
0,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,0B8B8cVRFIG1yznoQe7c9s
0,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,0B8QzDH7YWih85V5SEMnyJ
0,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,0BCy325UZyR9z0t0uxwn2N
0,Soolking,0GgY7hjMoGDsX8ZDe2mwds,0BD9boQC7jUTWkAoib4Z0d
0,VIZE,09agIJMxCD2k87ys9Al0f0,0BDQlse1DeRbOnVPY3YA5z
0,Bramsito,1WDkNp8Duv9QhO246S4dDa,0BGFRoZR39SLxodrtfnQ4I
0,Hornet La Frappe,1kwzW1IszUiq4Gs9BFesvW,0BLK4qT7A5tbRhdQ00evyx
0,Hamza,5gs4Sm2WQUkcGeikMcVHbh,0BLjucr4V0mMRhkrCdEZyC
0,Kiiara,4u5smJBskI6Adzv08PuiUP,0BOEuUKoHdy8in20fG5smd
0,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,0BOHIMI5EvhGuZSkWLwxIP
0,JoeyAK,4iCzh7b2cLbHVsPOwhr8W0,0BOfpBx2l7GgVBH5kCw5gP
0,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,0BOmhToQ03yOdpzYKMEnAg
0,Vald,3CnCGFxXbOA8bAK54jR8js,0BP8fwuCtU8HxJprxTL5rZ
0,Vegedream,4eYnorQRhVHT2KBl2UyHHd,0BRx5Gk5fpTqtgXMGAQ4rW
0,Nas,20qISvAhX20dpIbOOzGK3q,0BSPhsCKfwENstErymcD80
0,SpongeBOZZ,4lAjitjrUJgjJgEVj2CwFc,0BSlu63OZFzb7TSs7w335U
0,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,0BU7nIcCZxYSE0hYcc5oZz
0,Boef,0Jsk5iYMr5aNjHury7blm1,0BVUmUU6HGQU6PHm2fEQg6
0,Various Artists,0LyfQWJT6nXafLPZqxe9Of,0BZADNTotC07pQ6PFGRLGS
0,badmómzjay,7oWrEQO1d3klp0Qrfh7a5h,0Bb93NZgfJ8PfPH4xf2MBP
0,E-girls,6CKN3GUiWMrESH1RKn3ecz,0BdKPVRZlsQU00OJE4AiVh
0,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,0BfVKJALJjpzNYIQiEgF2G
0,NiziU,3z8diLlUCkN1j9N9ZdnfBJ,0BhiyPgBY5Bbjsth8IxCHO
0,Digga D,57n1OF36WvtOeATY6WQ6iw,0Bj95h6JPGxYdZBDejnrI9
0,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,0BjfodYJYki5xbxHJZe0Cf
0,Wejdene,1SxuyHZnLUFyFHGzdGaxZk,0Bn0FdRa1qGWfjxF9l400U
0,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,0BnTBAGmr9FtYwkZrwKhwS
0,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,0BpYTh0O2ut5wvt0QtDGt4
0,Dadju,4sbXXFzEWJY2zsZjelerjX,0BsV3zXWRENaee0DVvwTUs
0,Souf,2tsnxjntsRI6iFL9ZeC0ec,0BtJs3rRjbViuXkFyicwPl
0,Bonez MC,1aS5tqEs9ci5P9KD9tZWa6,0BwO44CBPFWxAIO5ZbPf3N
0,Jamule,4sVieJlKgpZ2k9ESNS5IdN,0ByBj3hnrQFVmEhlCru3BC
0,Armoo,6U5q52OFnYBPAB4NQZDhCR,0C08wbBjY0QNlWeVarxdXv
0,Suzan & Freek,77IW5ZK1smDQYYKDCQugXh,0C13nvcnp5KnrAGpg1iJ0n
0,Kore,78Die3Gb8yaElTmGCa7m7N,0C3KHrP7Iacgn0PTvb6VzT
0,Mac Tyer,1PTl9q5EaEZejVGts7MBLN,0C3xPsZORqZuJ217WBN83M
0,MMZ,20amiDsCI5EwB6xy37h44k,0C57Uj6wAoWfh89gSwyCuD
0,Fler,75ctWsRuGXmxMxnFPkuEwA,0C5qkpJKMYgKWBFtDdYW0l
0,RAF Camora,0Dvx6p8JDyzeOPGmaCIH1L,0C6NMPWYqsLIuuYSNP8KqE
0,Gzuz,5eioJDe26lOqkAMbuhzZYs,0C6bsQq58Ue1XfL5PKTO6D
0,Snelle,3E31HqA00iCX9nRhesw6LD,0C9JPibPAdaBvt60rbwEsJ
0,Hikaru Utada,7lbSsjYACZHn1MSDXPxNF2,0CALOqrkXAE7WB2nyIATLk
0,Flo Rida,0jnsk9HBra6NMjO2oANoPY,0CAfXk7DXMnon4gLudAp7J
0,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0CBFOvHlyqy30Q5tbyNHfQ
