,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams
0,All I Want for Christmas Is You,0.164,0.336,0.627,0.0,0.0708,-7.463,1,0.0384,150.273,4,0.35,4210853
1,Last Christmas,0.189,0.735,0.478,2.48e-06,0.355,-12.472,1,0.0293,107.682,4,0.947,4090846
2,Rockin' Around The Christmas Tree,0.614,0.589,0.472,0.0,0.505,-8.749,1,0.0502,67.196,4,0.898,3191919
3,It's Beginning to Look a Lot like Christmas,0.908,0.339,0.214,7.47e-06,0.341,-11.714,1,0.0375,94.775,3,0.363,3105655
4,Santa Tell Me,0.0489,0.525,0.621,0.0,0.294,-7.364,1,0.116,191.9,4,0.591,2960429
5,Underneath the Tree,0.0013,0.509,0.812,1.99e-05,0.214,-5.438,1,0.0537,159.876,4,0.689,2579716
6,It's the Most Wonderful Time of the Year,0.871,0.234,0.526,2.34e-06,0.122,-11.656,1,0.0411,201.739,3,0.649,2506953
7,Fairytale of New York (feat. Kirsty MacColl),0.582,0.271,0.551,4.16e-05,0.256,-7.48,1,0.0457,78.111,4,0.428,2454328
8,Jingle Bell Rock,0.643,0.754,0.424,0.0,0.0652,-8.463,1,0.0363,119.705,4,0.806,2449386
9,Do They Know It's Christmas? - 1984 Version,0.164,0.599,0.642,3.33e-05,0.0992,-6.936,1,0.0363,115.412,4,0.349,2376786
10,positions,0.468,0.737,0.802,0.0,0.0931,-4.771,1,0.0878,144.015,4,0.682,2082075
11,Sleigh Ride,0.403,0.529,0.772,2.21e-06,0.316,-7.013,1,0.0287,91.751,4,0.853,2022014
12,Driving Home for Christmas - 2019 Remaster,0.355,0.513,0.583,1.96e-05,0.18,-10.863,1,0.038,180.183,4,0.866,2000025
13,Let It Snow! Let It Snow! Let It Snow!,0.912,0.451,0.24,2.45e-06,0.175,-14.014,1,0.0351,134.009,4,0.701,1963006
14,Merry Christmas Everyone,0.129,0.534,0.904,0.0,0.128,-3.315,1,0.0369,202.899,4,0.96,1877223
15,Step Into Christmas,0.102,0.526,0.925,8.9e-06,0.305,-5.584,1,0.0363,140.308,4,0.819,1873644
16,Holly Jolly Christmas,0.865,0.647,0.465,0.0,0.0882,-8.308,1,0.0428,151.251,4,0.699,1847408
17,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,1834602
18,Wonderful Christmastime - Edited Version / Remastered 2011,0.322,0.774,0.511,0.0,0.0672,-8.914,1,0.0319,94.736,4,0.771,1751080
19,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,1706133
20,I Wish It Could Be Christmas Everyday,0.00422,0.383,0.914,1.4e-05,0.444,-6.43,1,0.0515,139.955,4,0.528,1607188
21,34+35,0.237,0.83,0.585,0.0,0.248,-6.476,1,0.094,109.978,4,0.485,1601868
